alert_key,sar_flag,set_name
202020,0,train
202019,0,train
201988,0,train
202044,0,train
202015,0,train
201540,0,train
201556,0,train
201828,0,train
201552,0,train
201749,0,train
202012,0,train
201877,0,train
201535,0,train
201721,0,train
201984,0,train
201727,0,train
201981,0,train
201568,0,train
201992,0,train
201860,0,train
201976,0,train
201995,0,train
201545,0,train
201551,0,train
201543,0,train
202017,0,train
201841,0,train
201542,0,train
201999,0,train
201979,0,train
201537,0,train
201832,0,train
201511,0,train
201853,0,train
201736,0,train
201900,0,train
201739,0,train
201950,0,train
201849,0,train
201994,0,train
201746,0,train
201560,0,train
201835,0,train
201983,0,train
201718,0,train
201738,0,train
201998,0,train
201947,0,train
202007,0,train
201846,0,train
201557,0,train
201720,0,train
201693,0,train
201974,0,train
201510,0,train
202021,0,train
201731,0,train
201982,0,train
201514,0,train
202584,0,train
202764,0,train
203031,0,train
202884,0,train
202903,0,train
203005,0,train
202760,0,train
203008,0,train
202745,0,train
202869,0,train
202629,0,train
203033,0,train
202710,0,train
202865,0,train
202880,0,train
202750,0,train
203017,0,train
202878,0,train
202744,0,train
202769,0,train
202734,0,train
202612,0,train
202711,0,train
202849,0,train
203053,0,train
202863,0,train
202759,0,train
202600,0,train
202625,0,train
203026,0,train
202762,0,train
202976,0,train
202597,0,train
202845,0,train
202602,0,train
202624,0,train
203018,0,train
203007,0,train
202870,0,train
202599,0,train
202628,0,train
202752,0,train
202621,0,train
202902,0,train
203020,0,train
202875,0,train
202866,0,train
202641,0,train
202883,0,train
202626,0,train
203010,0,train
202632,0,train
202694,0,train
202889,0,train
202996,0,train
202891,0,train
202749,0,train
202740,0,train
202768,0,train
202644,0,train
202756,0,train
202607,0,train
202617,0,train
202729,0,train
202616,0,train
202895,0,train
203006,0,train
202609,0,train
203002,0,train
202732,0,train
202712,0,train
202770,0,train
202871,0,train
202631,0,train
202733,1,train
202757,1,train
203009,1,train
202743,0,train
202753,0,train
202622,1,train
203012,0,train
202777,0,train
202168,0,train
202295,0,train
202503,0,train
202301,0,train
202353,0,train
202152,0,train
202266,0,train
202397,0,train
202311,0,train
202141,0,train
202309,0,train
202300,0,train
202319,0,train
202135,0,train
202121,0,train
202318,0,train
202158,0,train
202156,0,train
202307,0,train
202497,0,train
202350,0,train
202154,0,train
202153,0,train
202149,0,train
202355,0,train
202359,0,train
202306,0,train
202502,0,train
202482,0,train
202507,0,train
202312,0,train
202146,1,train
202142,0,train
202299,0,train
202500,0,train
202487,0,train
202356,0,train
202361,0,train
202298,0,train
202320,0,train
202505,0,train
202242,0,train
202352,0,train
202243,0,train
202499,0,train
202364,0,train
202270,0,train
202501,0,train
202137,0,train
202509,0,train
202302,0,train
202508,0,train
202351,0,train
202515,0,train
202148,0,train
202162,0,train
202493,0,train
202278,0,train
202494,0,train
202514,0,train
203101,0,train
203307,0,train
203491,0,train
203118,0,train
203588,0,train
203569,0,train
203581,0,train
203099,0,train
203162,0,train
203416,0,train
203302,0,train
203556,0,train
203122,0,train
203550,0,train
203153,0,train
203585,0,train
203131,0,train
203304,0,train
203135,0,train
203148,0,train
203171,0,train
203426,0,train
203144,0,train
203579,0,train
203578,0,train
203274,0,train
203435,0,train
203589,0,train
203457,1,train
203149,1,train
203138,0,train
203301,0,train
203299,0,train
203586,0,train
203592,0,train
203658,0,train
203315,0,train
203151,0,train
203570,0,train
203283,0,train
203169,0,train
203161,0,train
203442,0,train
203452,0,train
203293,0,train
203159,0,train
203288,0,train
203446,0,train
203129,0,train
203292,0,train
203278,0,train
203600,0,train
203166,0,train
203123,0,train
203289,0,train
203125,0,train
203583,0,train
203574,0,train
203100,0,train
203155,0,train
203296,0,train
203553,0,train
203441,0,train
203165,0,train
203659,0,train
203287,0,train
203152,0,train
203428,0,train
203571,0,train
203147,0,train
203580,0,train
203132,0,train
203433,0,train
203280,0,train
203136,0,train
203577,0,train
204193,1,train
203792,0,train
203737,1,train
203903,1,train
204045,0,train
203905,0,train
203904,0,train
204037,0,train
204044,0,train
204165,0,train
204051,0,train
204040,0,train
203928,0,train
203748,0,train
204062,0,train
203901,0,train
203752,0,train
204181,0,train
204050,0,train
203915,0,train
204049,0,train
204180,0,train
204063,0,train
203782,0,train
204196,0,train
204061,0,train
204064,0,train
204146,0,train
203769,0,train
204046,0,train
204172,0,train
203766,0,train
204032,0,train
204162,0,train
204200,0,train
203889,0,train
204029,0,train
203753,0,train
204076,0,train
203930,0,train
203923,0,train
203762,0,train
204175,0,train
204191,0,train
204164,0,train
204194,0,train
203765,0,train
204182,0,train
203761,0,train
203902,0,train
204189,0,train
203875,0,train
203778,0,train
204177,0,train
203914,0,train
203772,0,train
204033,0,train
204186,0,train
204039,0,train
203910,0,train
204056,0,train
203892,0,train
204071,0,train
203877,0,train
204174,0,train
203921,0,train
203771,0,train
203728,0,train
204012,0,train
203898,0,train
204055,0,train
203779,0,train
203751,0,train
204065,0,train
203770,0,train
204211,0,train
204206,0,train
204616,0,train
204794,0,train
205003,0,train
205001,0,train
204795,0,train
204611,0,train
205099,0,train
205014,0,train
204790,0,train
204662,0,train
204587,0,train
204811,0,train
204428,0,train
204639,1,train
204649,0,train
204818,1,train
204633,0,train
204673,0,train
204808,0,train
204457,0,train
204394,0,train
204475,0,train
204433,0,train
204463,0,train
204655,0,train
204666,0,train
204978,0,train
204952,0,train
204630,0,train
204816,1,train
204979,1,train
204593,0,train
204466,0,train
204750,0,train
204836,0,train
204788,0,train
204435,0,train
204442,0,train
204810,0,train
204597,0,train
204446,0,train
204956,0,train
204426,0,train
204653,0,train
204452,0,train
204815,0,train
204646,0,train
204801,1,train
204806,0,train
204680,0,train
204677,0,train
204648,0,train
204787,0,train
204652,0,train
204682,0,train
204824,0,train
204441,0,train
204481,0,train
204936,0,train
204965,0,train
204804,0,train
204783,0,train
204829,0,train
204461,0,train
204977,0,train
204622,0,train
204831,0,train
204436,0,train
205046,0,train
204975,0,train
204615,0,train
204823,0,train
204429,0,train
204484,0,train
204928,0,train
204970,0,train
204473,0,train
205009,0,train
204998,0,train
204996,0,train
204819,0,train
204668,0,train
204679,0,train
204447,0,train
204629,0,train
204624,0,train
204651,0,train
205005,0,train
204826,0,train
204586,0,train
204812,0,train
204991,0,train
204625,0,train
204425,0,train
204660,0,train
204657,0,train
204967,0,train
204469,0,train
204976,0,train
204650,0,train
204641,0,train
204969,0,train
204474,0,train
204592,0,train
204654,0,train
204627,0,train
204559,0,train
204985,0,train
204973,0,train
204840,0,train
204972,0,train
204445,0,train
204980,0,train
205007,0,train
204839,0,train
205552,0,train
205399,0,train
205166,0,train
205315,0,train
205403,0,train
205240,0,train
205424,0,train
205266,0,train
205549,0,train
205550,0,train
205562,0,train
205150,0,train
205147,0,train
205560,0,train
205239,0,train
205141,0,train
205400,0,train
205305,0,train
205335,0,train
205426,0,train
205153,0,train
205171,0,train
205418,0,train
205397,0,train
205280,0,train
205422,0,train
205231,0,train
205168,0,train
205302,0,train
205165,0,train
205311,0,train
205118,0,train
205624,0,train
205145,0,train
205159,0,train
205322,0,train
205539,0,train
205420,0,train
205508,0,train
205412,0,train
205398,0,train
205540,0,train
205156,0,train
205149,1,train
205312,0,train
205409,0,train
205151,0,train
205548,0,train
205313,0,train
205258,0,train
205122,0,train
205331,0,train
205542,0,train
205163,0,train
205309,0,train
205326,0,train
205561,0,train
205396,0,train
205556,0,train
205410,0,train
205541,0,train
205160,0,train
205407,0,train
205430,0,train
205230,0,train
205270,0,train
205421,0,train
205820,0,train
205691,0,train
206079,0,train
205963,0,train
206060,0,train
205939,0,train
205679,0,train
205952,0,train
206056,0,train
206072,0,train
205941,0,train
206063,0,train
205833,0,train
205674,0,train
205951,0,train
206069,0,train
205774,0,train
205953,0,train
205708,0,train
205695,0,train
206075,0,train
205709,0,train
205701,0,train
205664,0,train
205804,0,train
205677,0,train
205959,0,train
205692,0,train
205940,0,train
206116,0,train
205950,0,train
206068,0,train
205957,0,train
205969,0,train
205706,0,train
205689,0,train
205938,0,train
205798,0,train
205808,0,train
205958,0,train
205683,0,train
205832,0,train
205819,0,train
205830,0,train
205818,0,train
205933,0,train
205797,0,train
205704,0,train
206073,0,train
205949,0,train
205816,0,train
205942,0,train
205685,0,train
205928,0,train
206059,0,train
205965,0,train
205828,0,train
205698,0,train
205702,0,train
206589,0,train
206494,0,train
206486,0,train
206613,0,train
206617,0,train
206333,0,train
206364,0,train
206477,0,train
206218,0,train
206342,0,train
206599,0,train
206632,0,train
206624,0,train
206221,0,train
206611,0,train
206362,0,train
206344,0,train
206353,0,train
206232,0,train
206181,0,train
206504,0,train
206602,0,train
206360,0,train
206215,0,train
206350,0,train
206480,0,train
206473,0,train
206498,0,train
206487,0,train
206481,0,train
206182,0,train
206610,0,train
206608,0,train
206347,0,train
206609,0,train
206227,0,train
206345,0,train
206211,0,train
206226,0,train
206551,0,train
206234,0,train
206354,0,train
206346,0,train
206466,0,train
206203,0,train
206657,0,train
206225,0,train
206472,0,train
206491,0,train
206600,0,train
206316,0,train
206500,0,train
206471,0,train
206209,0,train
206314,0,train
206446,0,train
206614,0,train
206199,0,train
208707,0,train
208687,0,train
208561,0,train
208549,0,train
208374,0,train
208559,0,train
208401,0,train
208348,0,train
208380,0,train
208385,0,train
208384,0,train
208396,0,train
208868,0,train
208850,0,train
208406,0,train
208828,0,train
208368,0,train
208547,0,train
208856,0,train
208874,0,train
208537,0,train
208641,0,train
208866,0,train
208712,0,train
208529,0,train
208706,0,train
208705,0,train
208694,0,train
208562,0,train
208518,0,train
208693,0,train
208722,1,train
208521,1,train
208882,0,train
208695,0,train
208560,0,train
208362,0,train
208405,0,train
208881,0,train
208710,0,train
208661,0,train
208420,0,train
208572,0,train
208699,0,train
208793,0,train
208573,0,train
208492,0,train
208394,0,train
208660,0,train
208885,0,train
208553,0,train
208523,0,train
208880,0,train
208386,0,train
208830,0,train
208917,0,train
208367,0,train
208714,0,train
208404,0,train
208402,0,train
208631,0,train
208875,0,train
208883,0,train
208543,0,train
208794,0,train
208491,0,train
208550,0,train
208851,0,train
208726,0,train
208663,0,train
208570,0,train
208778,0,train
208546,0,train
208697,0,train
208716,0,train
208540,0,train
208408,0,train
208849,0,train
208701,0,train
208807,0,train
208853,0,train
208393,0,train
208835,0,train
208842,0,train
208857,0,train
208680,0,train
208528,0,train
208391,0,train
208577,0,train
208855,0,train
208843,0,train
208392,0,train
208691,0,train
208865,0,train
208412,0,train
208962,0,train
208531,0,train
208877,0,train
208876,0,train
208565,0,train
208844,0,train
208556,0,train
206886,0,train
207134,0,train
206763,0,train
207157,0,train
206781,0,train
207009,0,train
206785,0,train
207006,0,train
207005,0,train
207163,0,train
207144,0,train
206749,0,train
207140,0,train
206773,0,train
207021,0,train
206802,0,train
206902,0,train
206780,0,train
207148,0,train
207004,0,train
206985,0,train
207135,0,train
207130,0,train
206766,0,train
206792,0,train
207025,0,train
206779,0,train
206916,0,train
207156,0,train
207023,0,train
206851,0,train
206905,0,train
206789,0,train
206978,0,train
206895,0,train
206878,0,train
206915,0,train
206914,0,train
207012,0,train
207018,0,train
206744,0,train
207165,0,train
207155,0,train
206880,0,train
206906,0,train
206797,0,train
206775,0,train
207139,0,train
206909,0,train
206889,0,train
206904,0,train
206898,0,train
206903,0,train
206888,0,train
206764,0,train
207000,0,train
207159,0,train
207028,0,train
207149,0,train
206900,0,train
207007,0,train
207017,0,train
207521,0,train
207504,0,train
207457,0,train
207415,0,train
207261,0,train
207523,0,train
207571,0,train
207524,0,train
207503,0,train
207282,0,train
207280,0,train
207520,0,train
207527,0,train
207574,0,train
207512,0,train
207433,0,train
207708,0,train
207584,0,train
207293,0,train
207436,0,train
207385,0,train
207698,0,train
207455,0,train
207442,0,train
207515,0,train
207435,0,train
207310,0,train
207530,0,train
207410,0,train
207570,0,train
207462,0,train
207446,0,train
207309,0,train
207299,1,train
207705,0,train
207678,0,train
207460,0,train
207458,0,train
207511,0,train
207681,0,train
207317,0,train
207689,0,train
207696,0,train
207443,0,train
207677,0,train
207737,0,train
207509,0,train
207679,0,train
207285,0,train
207694,0,train
207517,0,train
207558,0,train
207297,0,train
207451,0,train
207563,0,train
207291,0,train
207444,0,train
207283,0,train
207303,0,train
207450,0,train
207289,0,train
207301,0,train
208089,0,train
208055,0,train
208083,0,train
207858,0,train
208208,0,train
208244,0,train
207867,0,train
208104,0,train
207844,0,train
208222,0,train
207978,0,train
208082,0,train
207976,0,train
208229,0,train
208214,0,train
207865,0,train
208095,0,train
208099,0,train
208228,0,train
208241,0,train
207951,0,train
207986,0,train
208221,0,train
208236,0,train
207985,0,train
207973,0,train
207821,0,train
207859,0,train
207964,0,train
208240,0,train
208106,0,train
207981,0,train
207969,0,train
207958,0,train
207845,0,train
207950,0,train
207863,0,train
207820,0,train
208197,0,train
207822,0,train
207928,0,train
207836,0,train
208086,0,train
207933,0,train
207947,0,train
208077,0,train
208210,0,train
207832,0,train
208235,0,train
207945,0,train
208076,0,train
208223,0,train
207959,0,train
207837,0,train
207831,0,train
208247,0,train
207980,0,train
208239,0,train
208249,0,train
207854,0,train
208098,0,train
208215,0,train
208233,0,train
208103,1,train
208192,0,train
207826,1,train
207929,0,train
208090,0,train
208053,0,train
207846,1,train
209050,0,train
209042,0,train
209412,0,train
209044,0,train
209402,0,train
209190,0,train
209408,0,train
209248,0,train
209421,0,train
209250,0,train
209330,0,train
209069,0,train
209160,0,train
209452,0,train
209398,0,train
209199,0,train
209436,0,train
209380,0,train
209364,0,train
209457,0,train
209358,0,train
209179,0,train
209247,0,train
209393,0,train
209061,0,train
209340,0,train
209176,0,train
209387,0,train
209318,0,train
209191,0,train
209204,0,train
209181,0,train
209410,0,train
209184,0,train
209141,0,train
209369,0,train
209434,0,train
209378,0,train
209036,0,train
209046,0,train
209175,0,train
209178,0,train
209068,0,train
209357,0,train
209048,0,train
209383,0,train
209442,0,train
209446,1,train
209375,1,train
209174,0,train
209138,0,train
209389,0,train
209425,0,train
209057,0,train
209454,0,train
209449,0,train
209169,0,train
209164,0,train
209391,0,train
209331,0,train
209373,0,train
209029,0,train
209053,0,train
209192,0,train
209443,0,train
209183,0,train
209363,0,train
209381,0,train
209388,0,train
209185,0,train
209379,0,train
209712,0,train
210001,0,train
210137,0,train
209851,0,train
209859,0,train
210126,0,train
209732,0,train
210025,0,train
209677,0,train
210144,0,train
210146,0,train
210213,0,train
210022,0,train
209988,0,train
209830,0,train
209788,0,train
209716,0,train
209852,0,train
209688,0,train
210147,0,train
210048,0,train
209795,0,train
210179,0,train
209842,0,train
209832,0,train
209678,0,train
209822,0,train
209837,0,train
209812,0,train
209844,0,train
209706,0,train
209934,0,train
210155,0,train
210136,0,train
210009,0,train
210130,0,train
210023,0,train
210032,0,train
210120,0,train
210142,0,train
209997,0,train
210141,0,train
209813,0,train
209820,0,train
209717,0,train
209835,0,train
210040,0,train
209818,0,train
209702,0,train
210027,0,train
209821,0,train
209699,0,train
209689,0,train
210149,0,train
209695,0,train
209704,0,train
210038,0,train
209863,0,train
209846,0,train
210154,0,train
209682,0,train
209860,0,train
209710,0,train
209853,0,train
210029,0,train
209855,0,train
210018,0,train
210019,0,train
209690,0,train
209967,0,train
209858,0,train
210143,1,train
210122,0,train
209829,0,train
209787,0,train
209825,0,train
209998,0,train
209709,1,train
209701,0,train
210121,0,train
209993,0,train
209868,0,train
209643,0,train
209862,0,train
209707,0,train
209679,0,train
210013,0,train
209866,0,train
209965,0,train
210007,0,train
209838,0,train
209673,0,train
209720,0,train
209857,0,train
209727,0,train
209698,0,train
210153,0,train
211789,0,train
212052,0,train
211621,0,train
211793,0,train
211791,0,train
211773,0,train
211962,0,train
211642,0,train
211629,0,train
211638,0,train
211587,0,train
212043,0,train
211608,0,train
211648,0,train
212057,0,train
211976,0,train
211918,0,train
212044,0,train
211584,0,train
211619,0,train
211899,0,train
212049,0,train
211739,0,train
212061,0,train
211959,0,train
211769,0,train
211761,0,train
211971,0,train
211650,0,train
211612,0,train
211797,0,train
212054,0,train
211950,0,train
211955,0,train
211689,0,train
211781,0,train
211740,0,train
211611,0,train
211614,0,train
211788,0,train
211919,0,train
211904,0,train
211645,0,train
211905,0,train
211628,0,train
211784,0,train
212051,0,train
211586,0,train
211792,0,train
211897,0,train
211741,0,train
211633,0,train
211782,0,train
211623,0,train
210454,0,train
210270,0,train
210478,0,train
210308,0,train
210523,0,train
210296,0,train
210547,0,train
210291,0,train
210716,0,train
210468,0,train
210456,0,train
210460,0,train
210470,0,train
210457,0,train
210786,0,train
210777,0,train
210529,0,train
210776,0,train
210546,0,train
210484,0,train
210486,0,train
210461,0,train
210314,0,train
210759,1,train
210306,0,train
210294,0,train
210774,0,train
210793,0,train
210307,0,train
210266,0,train
210769,1,train
210477,1,train
210518,0,train
210778,0,train
210326,0,train
210710,0,train
210748,0,train
210503,0,train
210762,0,train
210305,0,train
210764,0,train
210555,0,train
210551,0,train
210430,0,train
210752,0,train
210482,0,train
210549,0,train
210509,0,train
210325,0,train
210545,0,train
210512,0,train
210493,0,train
210524,0,train
210317,0,train
210516,0,train
210517,0,train
210513,0,train
210757,0,train
210467,0,train
211409,0,train
211232,0,train
211100,0,train
211434,0,train
210929,0,train
211442,0,train
211423,0,train
211076,0,train
211425,0,train
211293,0,train
211087,0,train
211446,0,train
211413,0,train
211414,0,train
210907,0,train
211424,0,train
210914,0,train
211383,0,train
211431,0,train
211231,0,train
211437,0,train
211284,0,train
211135,0,train
211566,0,train
210924,0,train
211276,0,train
211271,0,train
211278,0,train
210921,0,train
210920,0,train
211126,0,train
210937,0,train
211410,0,train
210906,0,train
211077,0,train
211101,0,train
211429,0,train
211092,0,train
211292,0,train
211289,0,train
211412,0,train
211134,0,train
210901,0,train
211054,0,train
211418,0,train
210883,0,train
211088,0,train
211269,0,train
210903,0,train
211098,0,train
211107,0,train
211280,0,train
211456,0,train
210944,0,train
211084,0,train
211120,0,train
211426,0,train
211436,0,train
210928,0,train
211455,0,train
211445,0,train
211108,0,train
211093,0,train
212674,0,train
212214,0,train
212678,0,train
212544,0,train
212203,0,train
212350,0,train
212632,0,train
212543,0,train
212324,0,train
212534,0,train
212199,0,train
212677,0,train
212381,0,train
212362,0,train
212363,0,train
212531,0,train
212202,0,train
212361,0,train
212504,0,train
212667,1,train
212506,0,train
212356,0,train
212683,0,train
212681,0,train
212198,0,train
212321,0,train
212652,0,train
212505,0,train
212349,0,train
212670,0,train
212493,0,train
212684,0,train
212387,0,train
212515,0,train
212355,0,train
212496,0,train
212386,0,train
212211,0,train
212659,0,train
212322,0,train
212229,0,train
212184,0,train
212530,0,train
212689,0,train
212467,0,train
212369,0,train
212221,0,train
212368,0,train
212348,0,train
212494,0,train
212374,0,train
212373,0,train
212345,0,train
212208,0,train
212658,0,train
212216,0,train
212190,0,train
212516,0,train
212195,0,train
212672,0,train
212379,0,train
212671,0,train
212213,0,train
212233,0,train
212526,0,train
212232,0,train
212206,0,train
212538,0,train
212204,0,train
212226,0,train
212679,0,train
213350,0,train
213210,0,train
212825,1,train
212982,0,train
213211,1,train
213346,1,train
213022,0,train
212851,0,train
213205,0,train
213029,0,train
212973,0,train
213355,0,train
212835,0,train
212816,0,train
213164,0,train
213224,0,train
213010,0,train
213113,0,train
212983,0,train
213197,0,train
213031,0,train
212865,0,train
212991,0,train
213149,0,train
213347,0,train
213147,0,train
212857,0,train
213349,0,train
213024,0,train
213325,0,train
212955,0,train
212986,0,train
213225,0,train
213342,0,train
213196,0,train
212842,0,train
213212,0,train
213354,0,train
212977,0,train
213150,0,train
212997,0,train
212995,0,train
213218,0,train
212904,0,train
213238,0,train
213015,0,train
213356,0,train
212832,0,train
213106,0,train
213235,0,train
213368,0,train
213239,0,train
213204,0,train
213231,0,train
212824,0,train
213023,0,train
213240,0,train
213187,0,train
213352,0,train
213138,0,train
212960,0,train
212988,0,train
213364,0,train
213016,0,train
213025,0,train
212850,0,train
212992,0,train
213245,0,train
213109,0,train
213326,0,train
212994,0,train
213215,0,train
212937,0,train
213183,0,train
213331,0,train
213011,0,train
212981,0,train
213319,0,train
213359,0,train
213221,0,train
213228,0,train
212834,0,train
213137,0,train
213030,0,train
212854,0,train
212831,0,train
213034,0,train
213206,0,train
212830,0,train
212843,0,train
213019,0,train
212839,0,train
213162,0,train
213032,0,train
212971,0,train
212980,0,train
213144,0,train
213012,0,train
213007,0,train
213318,0,train
213185,0,train
213174,0,train
212953,0,train
213361,0,train
213324,0,train
213037,0,train
213462,0,train
213615,0,train
213577,0,train
213685,0,train
213758,0,train
213907,0,train
213919,0,train
213743,0,train
213505,0,train
213512,0,train
213477,0,train
213888,0,train
213896,0,train
213558,0,train
213535,0,train
213549,0,train
213745,0,train
213506,0,train
213784,0,train
213695,0,train
213895,0,train
213748,0,train
213579,0,train
213694,0,train
213482,0,train
213688,0,train
213677,0,train
213557,0,train
213923,0,train
213488,0,train
213746,0,train
213790,0,train
213681,0,train
213913,0,train
213780,0,train
213684,0,train
213921,0,train
213483,0,train
213912,0,train
213538,0,train
213863,0,train
213619,0,train
213542,0,train
213744,0,train
213591,0,train
213669,0,train
213861,0,train
213484,0,train
213544,0,train
213906,0,train
213753,0,train
213554,0,train
213687,0,train
213686,0,train
213691,0,train
213900,0,train
213893,0,train
213503,0,train
213562,0,train
213889,0,train
213536,0,train
213697,0,train
213553,0,train
213898,0,train
213543,0,train
213909,0,train
213675,0,train
213918,0,train
213673,0,train
213750,0,train
213618,0,train
213892,0,train
213678,0,train
213752,0,train
213551,0,train
213903,0,train
214491,0,train
214235,0,train
214213,0,train
214518,0,train
214202,0,train
214410,0,train
214492,0,train
214419,0,train
214084,0,train
214082,0,train
214504,0,train
214406,0,train
214505,0,train
214402,0,train
214516,0,train
214383,0,train
214495,0,train
214368,0,train
214072,0,train
214199,0,train
214074,0,train
214398,0,train
214413,0,train
214090,0,train
214214,0,train
214237,0,train
214393,0,train
214409,0,train
214407,0,train
214062,0,train
214426,1,train
214068,0,train
214354,0,train
214382,0,train
214226,0,train
214499,0,train
214501,0,train
214064,0,train
214233,0,train
214428,0,train
214416,0,train
214209,0,train
214078,0,train
214205,0,train
214420,0,train
214232,0,train
214408,0,train
214231,0,train
214206,0,train
214201,0,train
214394,0,train
214223,0,train
214425,0,train
214355,0,train
214517,0,train
214215,0,train
214511,0,train
214405,0,train
214063,0,train
214077,0,train
214632,0,train
214620,0,train
214929,0,train
214867,0,train
214819,0,train
215103,0,train
214658,0,train
214950,0,train
214665,0,train
214945,0,train
214823,0,train
214789,0,train
214804,0,train
214952,0,train
214866,0,train
214938,0,train
214807,0,train
214648,0,train
214661,0,train
214816,0,train
214943,0,train
215096,0,train
214793,0,train
214628,0,train
215110,0,train
214647,0,train
214646,0,train
214630,0,train
214927,0,train
215074,0,train
214733,0,train
214774,0,train
214933,0,train
214788,0,train
215067,0,train
215084,0,train
214827,0,train
214659,0,train
215091,0,train
214657,0,train
214795,0,train
215065,0,train
214801,0,train
214662,0,train
214800,0,train
214779,0,train
215087,0,train
214790,0,train
214785,0,train
214961,0,train
215081,0,train
214600,0,train
214818,1,train
214624,0,train
214815,0,train
214921,0,train
214781,0,train
214734,0,train
214634,0,train
214622,0,train
214652,0,train
215082,0,train
214940,0,train
214776,0,train
214794,0,train
214641,0,train
215119,0,train
214928,0,train
214941,0,train
214645,0,train
214642,0,train
214732,0,train
214638,0,train
215398,1,train
215402,0,train
215251,0,train
215236,0,train
215246,0,train
215431,0,train
215573,0,train
215727,0,train
215396,0,train
215555,0,train
215700,0,train
215369,0,train
215731,0,train
215753,0,train
215563,0,train
215205,0,train
215567,0,train
215561,0,train
215586,0,train
215677,0,train
215745,0,train
215558,0,train
215556,0,train
215417,0,train
215249,0,train
215560,0,train
215706,0,train
215265,0,train
215399,0,train
215716,0,train
215239,0,train
215549,0,train
215423,0,train
215270,0,train
215240,0,train
215719,0,train
215578,0,train
215742,0,train
215711,0,train
215724,0,train
215229,0,train
215715,0,train
215554,0,train
215735,0,train
215587,0,train
215564,0,train
215415,0,train
215621,0,train
215579,0,train
215422,0,train
215261,0,train
215707,0,train
215411,0,train
215426,0,train
215709,0,train
215569,0,train
215370,0,train
215717,0,train
215822,0,train
215392,0,train
215541,0,train
215256,0,train
215732,0,train
215241,0,train
216246,0,train
215941,0,train
216276,0,train
216111,0,train
216227,0,train
216095,0,train
216467,0,train
216139,0,train
216457,0,train
216072,0,train
216107,0,train
216077,0,train
216198,0,train
216410,0,train
215929,0,train
216241,0,train
216223,0,train
216476,0,train
215936,0,train
215955,0,train
215923,0,train
216406,0,train
215926,0,train
216425,0,train
216465,0,train
216251,0,train
216126,0,train
215935,0,train
216108,1,train
216086,1,train
216430,1,train
216405,1,train
215933,1,train
216411,0,train
216426,0,train
215940,0,train
216267,0,train
216437,0,train
216093,0,train
216113,0,train
216475,0,train
216247,0,train
216407,0,train
216442,0,train
216240,0,train
216418,0,train
215970,0,train
215925,0,train
216431,0,train
216252,0,train
216122,0,train
216466,0,train
215949,0,train
216468,0,train
216445,0,train
216378,0,train
216279,0,train
216285,0,train
215914,0,train
216264,0,train
216415,0,train
216401,0,train
216435,0,train
216449,0,train
216268,0,train
216454,0,train
216394,0,train
216455,0,train
215950,0,train
215954,0,train
216231,0,train
215965,0,train
216239,0,train
216421,0,train
216423,0,train
215953,0,train
216318,0,train
216114,0,train
216232,0,train
216132,0,train
216439,0,train
216127,0,train
216266,0,train
216100,0,train
216121,0,train
216443,0,train
216205,0,train
216386,0,train
216119,0,train
216379,0,train
216450,0,train
216099,0,train
216432,0,train
216243,0,train
216273,0,train
216089,0,train
216049,0,train
216092,0,train
216480,0,train
216261,0,train
216225,0,train
215947,0,train
215963,0,train
216286,0,train
216263,0,train
216765,0,train
216620,0,train
216749,0,train
216735,0,train
216605,0,train
216771,0,train
216607,0,train
216827,0,train
216754,0,train
216890,0,train
216739,0,train
216704,0,train
216636,0,train
216627,0,train
216624,0,train
216885,0,train
216843,0,train
216644,0,train
216764,0,train
216879,0,train
216763,0,train
217018,0,train
216617,0,train
216866,0,train
216724,1,train
216871,1,train
216609,1,train
217026,0,train
216852,0,train
216610,0,train
216751,0,train
216859,0,train
216878,0,train
217020,0,train
216759,0,train
217002,0,train
216733,0,train
216876,0,train
217005,0,train
216745,0,train
216863,0,train
216748,0,train
217030,0,train
216862,0,train
216615,0,train
216740,0,train
216758,0,train
216857,0,train
216766,0,train
217039,0,train
216630,0,train
216736,0,train
216883,0,train
216611,0,train
216726,0,train
216616,0,train
217014,0,train
217009,0,train
217037,0,train
216856,0,train
216722,0,train
217040,0,train
216867,0,train
217021,0,train
217017,0,train
216757,0,train
217025,0,train
216625,0,train
217434,0,train
217173,0,train
217300,0,train
217461,0,train
217186,0,train
217564,0,train
217585,0,train
217598,0,train
217432,0,train
217160,0,train
217287,0,train
217563,0,train
217162,0,train
217428,0,train
217286,0,train
217419,0,train
217311,0,train
217558,0,train
217274,0,train
217446,0,train
217595,0,train
217414,0,train
217594,0,train
217451,1,train
217193,0,train
217425,0,train
217171,0,train
217541,0,train
217583,0,train
217174,0,train
217584,0,train
217175,0,train
217429,0,train
217570,0,train
217424,0,train
217302,0,train
217460,0,train
217421,0,train
217313,0,train
217574,0,train
217295,0,train
217312,0,train
217292,0,train
217547,0,train
217169,0,train
217192,0,train
217437,0,train
217463,0,train
217596,0,train
217280,0,train
217136,0,train
217545,0,train
217569,0,train
217299,0,train
217138,0,train
217301,0,train
217573,0,train
217290,0,train
217183,0,train
217320,0,train
217137,0,train
217629,0,train
217453,0,train
217600,0,train
217293,0,train
217576,0,train
217758,0,train
218026,0,train
217754,0,train
218120,0,train
218243,0,train
217739,0,train
218014,0,train
217775,0,train
217891,0,train
217724,0,train
217892,0,train
217753,0,train
217922,0,train
218168,0,train
218220,0,train
