cust_id,trans_date,trans_no,trade_amount_usd
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,294,0,70088.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,295,0,66007.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,298,0,67175.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,299,0,72957.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,300,0,63750.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,301,0,53889.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,302,0,77834.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,312,0,80518.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,313,0,69226.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,314,0,69585.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,315,0,66912.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,316,0,70945.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,319,0,68683.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,320,0,61928.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,322,0,68720.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,330,0,29472.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,336,0,64793.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,337,0,49594.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,342,0,29557.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,343,0,59643.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,344,0,101883.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,347,0,79715.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,361,0,81140.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,363,0,62597.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,370,0,35894.0
5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,376,0,56785.0
5dbfbc6b57567e2c945b0cb92c4e14be4211415f8e1d64527298a960c3fbe318,358,0,682.0
5dbfbc6b57567e2c945b0cb92c4e14be4211415f8e1d64527298a960c3fbe318,363,0,57088.0
5dbfbc6b57567e2c945b0cb92c4e14be4211415f8e1d64527298a960c3fbe318,364,0,57225.0
5dbfbc6b57567e2c945b0cb92c4e14be4211415f8e1d64527298a960c3fbe318,370,0,60637.0
5dbfbc6b57567e2c945b0cb92c4e14be4211415f8e1d64527298a960c3fbe318,371,0,60060.0
5dbfbc6b57567e2c945b0cb92c4e14be4211415f8e1d64527298a960c3fbe318,375,0,58506.0
5dbfbc6b57567e2c945b0cb92c4e14be4211415f8e1d64527298a960c3fbe318,376,0,60795.0
5dbfbc6b57567e2c945b0cb92c4e14be4211415f8e1d64527298a960c3fbe318,377,0,61425.0
5dbfbc6b57567e2c945b0cb92c4e14be4211415f8e1d64527298a960c3fbe318,378,0,35070.0
5eaaa62908a918b0b73be9203526336f544c535a695e914a2bbcdeb08d86024f,75,4,10467.0
5eb56c00c6e0f86e7eefccee80483ef01a5fd216316f9671ee57ae7447930138,351,0,72324.0
5eb56c00c6e0f86e7eefccee80483ef01a5fd216316f9671ee57ae7447930138,356,0,71793.0
5eb56c00c6e0f86e7eefccee80483ef01a5fd216316f9671ee57ae7447930138,363,0,71568.0
5eb56c00c6e0f86e7eefccee80483ef01a5fd216316f9671ee57ae7447930138,365,0,71418.0
5eb56c00c6e0f86e7eefccee80483ef01a5fd216316f9671ee57ae7447930138,370,0,71269.0
5eb56c00c6e0f86e7eefccee80483ef01a5fd216316f9671ee57ae7447930138,372,0,70875.0
5eb56c00c6e0f86e7eefccee80483ef01a5fd216316f9671ee57ae7447930138,375,0,70510.0
5eb56c00c6e0f86e7eefccee80483ef01a5fd216316f9671ee57ae7447930138,377,0,70313.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,118,4,7811.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,124,4,10129.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,132,4,9937.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,141,0,7973.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,153,0,7881.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,154,0,3720.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,159,0,6365.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,161,0,8245.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,166,0,9611.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,174,0,9386.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,180,0,8427.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,182,0,11182.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,188,0,2658.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,194,0,8639.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,200,0,10088.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,202,0,9853.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,209,0,8826.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,210,0,9283.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,215,0,11388.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,223,0,3710.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,232,4,9609.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,238,0,12824.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,250,0,8986.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,259,0,8881.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,266,0,11287.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,271,0,9541.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,273,0,13905.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,277,0,13640.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,285,0,11386.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,295,0,8156.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,299,0,7505.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,302,0,8290.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,302,4,3726.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,326,0,11309.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,334,0,7685.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,334,0,8142.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,335,4,10553.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,337,0,9815.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,340,0,9605.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,341,0,11656.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,344,0,8118.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,349,0,3627.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,350,0,5596.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,351,0,10116.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,356,0,8035.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,362,0,7519.0
63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,365,0,3451.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,19,4,114827.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,232,0,57878.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,242,0,152105.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,245,0,190448.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,249,0,75303.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,251,0,152488.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,256,0,150139.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,258,0,148994.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,264,0,74978.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,267,0,129611.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,278,0,130612.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,281,0,134692.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,284,0,180618.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,291,0,225284.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,295,0,102560.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,298,0,150840.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,299,0,221253.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,302,0,249779.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,313,0,250759.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,314,0,50674.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,319,0,224815.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,323,0,37456.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,326,0,187548.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,327,0,74911.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,328,0,187054.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,330,0,192983.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,334,0,148915.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,337,0,111483.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,344,0,184281.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,351,0,261206.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,372,0,150938.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,376,0,261206.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,377,0,144767.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,378,0,243169.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,383,0,89286.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,390,0,142566.0
64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,393,0,228407.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,323,0,519.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,326,0,72649.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,328,0,72649.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,329,0,72649.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,330,0,73168.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,357,0,72649.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,362,0,57081.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,363,0,72649.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,364,0,72649.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,365,0,72649.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,383,0,70573.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,384,0,72649.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,385,0,70573.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,386,0,66422.0
65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,390,0,73686.0
668686d0bfe423f864b883f44a33a5b45052dd6e4451bde6b32204c2def6177f,284,0,12342.0
668686d0bfe423f864b883f44a33a5b45052dd6e4451bde6b32204c2def6177f,294,0,66529.0
668686d0bfe423f864b883f44a33a5b45052dd6e4451bde6b32204c2def6177f,300,0,73336.0
668686d0bfe423f864b883f44a33a5b45052dd6e4451bde6b32204c2def6177f,301,0,87774.0
668686d0bfe423f864b883f44a33a5b45052dd6e4451bde6b32204c2def6177f,313,0,73019.0
668686d0bfe423f864b883f44a33a5b45052dd6e4451bde6b32204c2def6177f,316,0,56993.0
668686d0bfe423f864b883f44a33a5b45052dd6e4451bde6b32204c2def6177f,319,0,54696.0
668686d0bfe423f864b883f44a33a5b45052dd6e4451bde6b32204c2def6177f,351,0,63108.0
668686d0bfe423f864b883f44a33a5b45052dd6e4451bde6b32204c2def6177f,363,0,71104.0
668686d0bfe423f864b883f44a33a5b45052dd6e4451bde6b32204c2def6177f,375,0,105131.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,239,0,20752.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,242,0,20752.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,243,0,20752.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,249,0,21789.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,250,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,252,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,253,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,256,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,257,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,258,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,259,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,264,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,267,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,271,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,272,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,273,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,277,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,278,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,279,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,280,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,281,0,23190.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,284,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,285,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,286,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,287,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,288,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,291,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,293,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,294,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,295,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,296,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,299,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,301,0,20752.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,312,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,313,0,23865.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,314,0,23865.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,315,0,23865.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,316,0,23865.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,319,0,23865.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,320,0,23865.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,322,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,323,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,326,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,328,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,329,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,330,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,336,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,337,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,340,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,343,0,22827.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,347,0,20752.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,348,0,20752.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,354,0,20752.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,356,0,20752.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,363,0,20752.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,375,0,18677.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,376,0,18677.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,382,0,51880.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,379,0,54993.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,377,0,19714.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,378,0,31128.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,383,0,51880.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,386,0,51880.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,389,0,41504.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,390,0,31128.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,391,0,36316.0
67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,393,0,36316.0
6a293c3be2a89f2115f1c777c530d2dadac8afb3f1fdab358156fb2a31775f6a,13,4,51721.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,277,0,4102.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,284,0,14706.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,286,0,22562.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,291,0,22562.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,294,0,36920.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,298,0,37946.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,302,0,37946.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,313,0,38561.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,319,0,38561.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,327,0,38663.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,372,0,41125.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,376,0,55175.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,379,0,56098.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,377,0,55636.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,383,0,59995.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,385,0,60200.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,390,0,60508.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,392,0,60508.0
6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,393,0,60610.0
6f6285819760b09d65c43472a5ea4ed73f6e3152acb7bec335670e7940c3ebdd,13,4,10109.0
6f6285819760b09d65c43472a5ea4ed73f6e3152acb7bec335670e7940c3ebdd,351,4,105129.0
6f6285819760b09d65c43472a5ea4ed73f6e3152acb7bec335670e7940c3ebdd,384,4,124336.0
735cac8706572ba1288e296e763ddc0e06d873c8dab9226fdf9aad64419f427c,49,0,844.0
735cac8706572ba1288e296e763ddc0e06d873c8dab9226fdf9aad64419f427c,92,0,10464.0
735cac8706572ba1288e296e763ddc0e06d873c8dab9226fdf9aad64419f427c,328,3,16669.0
735cac8706572ba1288e296e763ddc0e06d873c8dab9226fdf9aad64419f427c,364,4,111131.0
735cac8706572ba1288e296e763ddc0e06d873c8dab9226fdf9aad64419f427c,364,0,10464.0
735cac8706572ba1288e296e763ddc0e06d873c8dab9226fdf9aad64419f427c,375,4,35558.0
735cac8706572ba1288e296e763ddc0e06d873c8dab9226fdf9aad64419f427c,377,1,5232.0
735cac8706572ba1288e296e763ddc0e06d873c8dab9226fdf9aad64419f427c,378,0,7752.0
735cac8706572ba1288e296e763ddc0e06d873c8dab9226fdf9aad64419f427c,378,0,31393.0
74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,385,0,68614.0
74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,386,0,67744.0
74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,393,0,28006.0
7483b851dd4e695fdb92636883fb92c483cff2a9a308f0ca54de2c691478690c,364,0,31407.0
7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,270,0,29438.0
7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,271,0,40920.0
7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,272,0,29586.0
7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,277,0,30811.0
7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,278,0,41452.0
7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,280,0,47959.0
7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,281,0,40536.0
7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,284,0,30161.0
7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,285,0,30371.0
7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,286,0,30559.0
