alert_key,cust_id,risk_rank,occupation_code,total_asset,AGE
175543,a6abd7a1ba962660f8e8d9e75db857f645a95821d7fce74e68f3981dd91fd6a1,1,20.0,0.0,3
175545,faf24e26c829aadcf682b99ddd572b3df119464e6d97c167811b66f5193d083b,1,20.0,0.0,4
175548,06be8cfb02831b0462a6b31a257ff1ea57fceaea70aae23bfe163dc85cfe8e27,1,20.0,0.0,4
175549,cdb00f1d95ad6ace2393e6f977e91739702454652035712c8afbf5f97fe54df6,1,20.0,0.0,4
175551,24bccfb2c808aff1ad7c8e59a19eb48a676d36fc684341e3ea08c32ffaa7898a,1,20.0,0.0,4
175552,74cc02d91e6a72cf7ce4c85de36b8a9678ff1a41ee8e29d1804c98728e1de5bf,1,20.0,0.0,3
175553,32c0b74db0f6fabe704ffe0b0684fbfe544ce9a9f5504f44887830ec3c326487,1,20.0,0.0,5
175554,73cc529c8c62db6ac078bb12028cb7bfda9186cc80904c8464cdd68cc1e02231,1,20.0,0.0,3
175555,25844d53a5952760397f885c1361252e03c85355ea5145f853b93f2dc07d470f,1,20.0,0.0,4
175556,a8e60cfa6746f4945ceb7a057bf8f7070eba92e741c8f78917b03c1454582270,1,20.0,0.0,5
175560,2be348a573475c062d06b2f0d45ec71fd9b4978a6f06c1d1f10152acc86b5282,1,20.0,0.0,4
175561,107fc9f73d7dc2d53ab73708ec72b03e5efd45904cb73ef21f45dc27bdd2d984,1,20.0,0.0,5
175562,428d7be117d18dc93dfcb737c6b0b2f2018420f2237b802bc869b04445d8a03f,1,20.0,0.0,5
175563,017a3c6256fc5a2b91584644cb4ed3f8d603867140b39d9856bbb0aff89eccd7,1,20.0,0.0,4
175564,6b68735935f5bd684d3db8a52484810baef101daa6c671127f9b44c2730dd845,1,20.0,0.0,4
175566,cb243f2d2be51748e5d5614d4aede3e1eb96327d856407feb45c32d683131fce,1,20.0,0.0,3
175569,a6c4f561765ccd58ff09b58fa0c9d868c34be160f220ee6dd742da284be3bade,1,20.0,0.0,3
175571,e29804a1b20edca92a2894e27eb7b1e62b93c554e8ee0d1fe87b53b3ad86739c,1,20.0,102.0,4
175572,08e659b5d1ebef0b86586d9a62169013a7d95c3e46e037fd292905b4e53463cb,1,20.0,0.0,3
175576,cd3e438afc14f62186e5db733e46114e031f8828928a77e5c65f93a35209b3d8,1,20.0,0.0,5
175577,2227fe70a14066a84081a8b5cc5b2148a9605737c351795ff5708103dea92e61,1,20.0,0.0,4
175580,24a032f6df8dbf6c800eeec85e22d1d75843ea656da0ea5f68ae6a10f91956a7,1,20.0,0.0,3
175581,3e366741a4192c26004bbedf83f2502fe1140ceb23db1ead4d7fb73ee25c7d0b,1,20.0,0.0,4
175582,79e24090e9b15fab8a45351bc30f59c222ed052421c58708437a74f4544fbd3c,1,20.0,101.0,3
175583,c2c288918a5acac1b843f9e18790d004c40a36a4dde959c16913e4a9b30457f3,1,20.0,0.0,3
175585,db9e3344eaafb554568d1d3c68d2ed53c15936dd203a49972802f843499f68b1,1,20.0,0.0,5
175586,d6c096c04b31df6f11b6ba204a2bae0b5ca47fcafe42ccd3d77bf51aa19cb687,1,20.0,0.0,3
175589,345c683f51425158bafcf4730a596e02c53891de3db6fbaafbdecd1a095b2d9d,1,20.0,0.0,5
175590,155dae535b058d2809bf57dc32fdec164044f4e8d1978281dd638e1bda373858,1,20.0,0.0,3
175595,57fb9c805338026b728391eead5ff40005604a2bb9e24fd40fd3cab6297a94d4,1,20.0,0.0,3
175596,a5a9f3445e4db10827502bb033b0e273af17bc7b2f19674637a99add572d8321,1,20.0,0.0,4
175597,7f31c713d68f5baeb380d4eaf1a255d7a784d9c94d8e4898ab802c9fc908a22f,1,20.0,0.0,5
175600,d10f7a3b1f6f00d60a13a8670ca8a42252e1e4863daa25725cc73dea806cfe49,1,20.0,0.0,4
175602,0c3118f51a58cb7a0a7db791280137ce5b4d9a21b87c30012b74279f598443b8,1,20.0,0.0,4
175603,ad0476d5a4d35c23ee1becfc6143532d0056bddc195e7369f4e90795d29983f5,1,20.0,0.0,4
175604,5a409f4f3da3aba5dafad258dbe93777127b50b806ac434ad0226ff076902c80,1,20.0,0.0,4
175608,16fe04df373ac3d8d1923fdb28dc4ca5998b1777ff1903e6903eff655ccc96f1,1,20.0,0.0,4
175610,11bb0a144b1ee1ae2c07ac8e84f820113b98671f54e33689c6a6a3dddff83fcc,1,20.0,0.0,4
175613,7e110413878644e35d0cd5a5b6b1d9d0cf2d0e6974e9c73d711175ad61f97338,1,20.0,0.0,5
175615,751d08e4a7db516410eb41a1d92c4c0ce0ec286c396ce9514e88c90a5199fcb8,1,20.0,0.0,4
175617,04117d7d52f97af11324cfdafcd2a369dfc54faa9b4e21c5cf22c3afd60d86fb,1,20.0,0.0,4
175619,b84d776b7bca30770c07d3aa1ffae2b07b1b7311337b5059141b12c22f4cdf80,1,20.0,0.0,4
175620,23059296b883d2792e6f71db51eaffeee8bb25e1a32087b2672beb4ef1068591,1,20.0,0.0,4
175626,d037f58685f9d3ced8f9fe413abf15808ca30360fc664686ece521977d04e004,1,20.0,0.0,5
175628,1a7db8059eae708ffe7b005ac031c4d89772cd764772c0e353415b1bd2f81241,1,20.0,0.0,4
175630,897375f29fd9795cb23b9a1517c054ea04c88c9357daafd46e4b1511d724fc08,1,20.0,0.0,4
175631,3ed198710691b35dcec4dd82d6bafe67afb2302288e9227728000d49f1ff8f5a,1,20.0,0.0,5
175632,dbdd3a29ae6218e964285d13b4b19235833eca32ce7f8f240fd2b9ce9f2fd9fa,1,20.0,0.0,5
175635,6b4ab4c64fd6f9fbd0c76cc98f9009080122a2cc0c3f238ecfec1a4c4d083978,1,20.0,0.0,4
175636,75917234ee9dc80c28596828202090f94eb434a89b7c2385b57bfe2422739100,1,20.0,0.0,5
175637,7ce7ceddcf55b9cffebbac4f61a2dc41977b223a9a8c42434c4d46e29990d884,1,20.0,3053.0,4
175640,98659644955d2e97795e235288fdde7ad4cb690f5383423b7487fdb9cc5262a5,1,20.0,0.0,4
175641,cf773dd4389471b1cabcb6e75c4162b790e0d082b7ed5ce3856c32a664e2f057,1,20.0,0.0,3
175643,c10f0ea780012a97720a87636fdce47cc53b3b3f9be8fe9d589a4cc2d483e84a,1,20.0,0.0,4
175646,f6cbf1f1bfcc82449967e380946542163129d3c9cbb9862c0ff7905010ce4b7a,1,20.0,0.0,3
175648,6cddb09a3139ad66d4828a18a53aaadedb44ee67483b7072d33720a8ad84cff9,1,20.0,0.0,4
175649,731e58dd2e8f784667a5a95f6b87ad60ccbb4fd4d45c65153d578149f9d18ac9,1,20.0,0.0,4
175651,e75ce571a3861fe439ff527fd6134127792daf469c68990c45b9002e6759df7e,1,20.0,0.0,3
175653,72279bae29c12b78908d2e5fd9add84007de5d39b8b9281a66dcfc142f037f36,1,20.0,0.0,3
175657,ecdd59bd0be26d9ab29afea6678be8fcb8d3b06a87a491291c83fc443eb9234b,1,13.0,2912002.0,7
175661,50bc9da64bb5814ca2353d4d9cb75de0080eeefdf194988a35c573fb80158462,1,5.0,313.0,2
175664,eaf269b3f1fd4950b3db79beb3a5c710f73752b8f322d274dcc3612c7822b3fe,1,19.0,15501.0,7
175673,49d5ceeb9927025bdf8ceed1da0e0a56de619d1ae6d0d21a1c24f7e82d982bf5,1,17.0,14693.0,6
175674,8ff49dbc8c0cb34a0a2b7d178b6edb73dd15fdc8360db3fa60f3c454d4e1847d,1,17.0,1310789.0,6
175683,9eda0e305d467cdec7e4946a9407f1376f1d6a37c60556cc6c6b72a585c06bdd,1,20.0,0.0,6
175684,39b202feb3b61eb714f3db4c49fc3fc703a8e64afe679fb5b4b167a61d2ffa39,1,20.0,1034.0,7
175697,1e1a3924a87314becdadfcaa1a47883c3da5a0a68e37e657aef6e444d67badbb,1,19.0,0.0,6
175699,e95597b360feeb4bb28f19956301169354ccb1da3c844082d285aa01a371ae3e,1,17.0,0.0,6
175700,4e9ae5b6e45a6e131688c477b70d113f90f3caceb62347c921058e60cfad476f,1,20.0,2346319.0,4
175701,86d24d47aaad02e3da4dbee5ead3869449144e3c7486c82c3d4346626eb130d4,1,20.0,0.0,5
175702,1899eb5796a29d0e7176b2645ce0eb503ae02086f78edc50a140c2b10e29c392,1,19.0,0.0,7
175704,ac4ebba06e7a41435a308686ea092ef53fbb1674fe595b79e074db75f2650c29,1,19.0,0.0,8
175705,808414513b1a08d958edd3ff7712b22a3678db8f0ba83af9cd4bbf7b80ec5dd1,1,20.0,4771.0,5
175714,fe2bc33fec7be831ffb9315fe73bd88d900c799872b369c3a5c4827a7e2a85f4,1,20.0,101.0,4
175718,edfeb8ec0ca0930a190f84bb6cacd717caf6d3dc2cbeba72f254b202aa6fd39e,1,20.0,103.0,4
175720,79fcb8d98b9dfd7e131a7e35ada1bd6a5a9e1b18b4e182ad1fa7f24b91c675a2,1,19.0,0.0,6
175724,bc0339260e339d8471d53e94192259c412e658d78d52c9d3260f9b6ad7478904,1,20.0,0.0,4
175725,050558dc264f7c89be20bd2d7b68a53fdfcc17e3224bb35b57197b065c046866,1,20.0,0.0,3
175726,4808b71751cc15df7b6c1cbed9365491e88832ff12faea2f171b034a20a26919,1,20.0,0.0,4
175734,aff4a4cf9bb6d6a60d646f4f133ad5220569f26d06cefbaaa6e303c4d058e12a,1,20.0,0.0,4
175735,b3665e4a8579b959ebbd8cc8c3a4ae825f174137e55749fd8ccd772d4e3feee0,1,20.0,0.0,4
175736,6c83a155ac96de9f26a83227b898134ba014f83e7f96fb56482cc3ba30814feb,1,20.0,0.0,4
175737,4ec262f1f83d1b2b4a851a658e7f7e8cf9080891d6d87a155df6a3a906e780db,1,20.0,0.0,4
175738,a82309bb031c2648ceac03722736f2c7ca03a907ad8d4bfafcd476736fa1512e,1,20.0,0.0,4
175742,a56b8b0372cb550f8382e56d1b5e17c0db37006e1d85b7eeba23875b76fe0092,1,20.0,0.0,4
175743,f22fc21e10d5b53476f7314b94796af125776549b10710447b9a1cf3ea91701f,1,19.0,0.0,10
175744,0697f57958d0bfb1a1d47c68f17eb2a76acb04f4843ff100799418b1760468ad,1,19.0,0.0,7
175745,7f45b3748983769f7fd3cc23df29d72ece2e477cf8ba810a50653a168f1c7524,1,19.0,0.0,8
175749,60427037b05219f7aaf04ad9cba859a69d148d97800a9d3a1ad4dfd5dae20950,1,20.0,0.0,4
175752,f523cfe569246c1388ec4df067ae6f459221cc09eb83a07f45033202b251f780,1,20.0,0.0,4
175754,a17baaa17ec04728169e18ca8657afe1511e3474735e3ce1acf20141c6a46af6,1,20.0,0.0,4
175756,c6d14c0e400b6e4ee6d28ebd6eb7f01a2f13c8966bd4bb548d3251c6d42a44b1,1,19.0,103.0,6
175759,32d64ac3e833bd0d55dc12fb9bf9c1461b4e1aeed39a8190fe3aaffd6fb83f3a,1,20.0,0.0,5
175760,208d34f18c1dbe0e28b0aa32ee052cdd79f2e6eddb6526e378dd4639ff983e02,1,20.0,0.0,4
175761,7a83eb42f4c278e8d220b9f60e55acf87ee23d20d1cf1aacee6187de1c225874,1,20.0,0.0,5
175762,d42ab2e0d1a0a0516b5be4bb9fab9b23745e554081055e1e1f872234ec8f440f,1,20.0,0.0,4
175763,d64065a2de0d14fab0345f5248e6fb74fc009454dfb6cde4215c52256f8fbe65,1,20.0,0.0,5
175766,d6cba6af15151d8fe18461576735aa4704936381a4f8fcfc677586df7add81ad,1,20.0,0.0,5
175770,a81cdb8a37d5d24a620fb14956001543274567101ede8bac940b63aefd17b0aa,1,20.0,0.0,5
175772,a7c9713806c471d644cd8216d4a943be6f4048e0d8a59edb66eec1df4a5b3e16,3,19.0,14204286.0,9
175774,24ec26a303b25ec8e56fe8a9b207d0e78d1b2613306f29694c9f87c8a6127f26,1,20.0,0.0,4
175775,ba45c87a55b1561ab48c3f30397c45441f2f47f34c153d89339ec53ab509d9e3,1,20.0,0.0,4
175777,467db065fd3789de70f2b7b14b3fc55e4caa60bfb73eee6de564272f328e77bc,1,20.0,0.0,4
175779,8171843abf8a85d1f5cefa30e230401435af87911029785ecf0d5039a94f7cbe,1,20.0,0.0,4
175780,aea726354a3f3f1ef61849699ba98827655369fc0609a27ef20cce2333fbc9b1,1,20.0,0.0,5
175785,7fa2b1d36215f71b6eb9a81dd38ffb9f2ce01da9e3f6af7c17eeede175a235a9,1,20.0,100.0,5
175787,e68391a7a12c8788f7606ef6dae1fc89f22b03384867d5d2e0d44ff8781dda42,1,19.0,0.0,7
175789,ce46bd678dee5b03277264ecdf7b0c5559a87aabf1ba3be45bb55891d7aebc71,1,20.0,0.0,5
175792,22bf16745045e71eb62fee98f898c0f588ced17a80a398a3d6cbc9206c82f5c5,1,20.0,0.0,5
175796,974e9e51d2192e470c360fcbe42c4e453a1018b185315daef97fc4df03366b26,1,20.0,0.0,5
175798,63629e054fd779298fecc7acff42fb2e05c9248cfc75f47000d7cbdbe847d982,1,20.0,0.0,4
175799,683902489861aba74b1cbf6e6327b0ab5bfef769825dfbf72b6b68ad33ba1c85,1,20.0,0.0,5
175802,793ef3109f8900e7f0ccc517d16622c3d63f03994d5d498145527ac1cc2fa3be,1,20.0,102.0,4
175808,1ffccf1c2a3beeae81f4e0a46f684ca3f3839fd01beea9480f13b8e9ce0e1d34,1,20.0,0.0,4
175810,f4a25e3275b8d35314580b6a45984c2307872ead3390fc89805d63490cd4c276,1,20.0,0.0,4
175811,7e9e283c433e8462ba6bcb51eca90bdf84b0928e7361034f059f47c4d6c44a6c,1,20.0,0.0,3
175813,adff80be7081961b0175102a2c9ba3fae0bf359f0c55a24a9d8ced63d1bab9fc,1,20.0,0.0,4
175815,cee9d4af877dd96f5d3638d491d93a714dfb59d298de33268511271092da4817,1,20.0,0.0,3
175819,29ee1cdcc2940e61f0cb7b8e7aabfcb2530143a1f3d8e4cba35d5ce3fb142a70,1,20.0,503.0,3
175820,caaa457495cf2a7ace1242ec06499a2e19c2c24999362413744777f30044a761,1,19.0,0.0,5
175823,10dfe3ccafd2f7511acba392bd78392fd9104c2d0d859c631f2ee2dea723025b,1,19.0,202.0,5
175824,42bd2ac7da75c45f2c012d2b56f7e03d6a9f2a4d21baeba5e54b8fd49dbc6af4,1,19.0,2155567.0,6
175825,ce612fbe3d23b7b5ac7861ab7629114c1f1f098709524236092c9158e86a94bf,1,20.0,0.0,5
175826,deb451974f00c874034cc8d6962a004018afb4f4a7ca6ad3870c4ebb4d5e339d,1,20.0,0.0,4
175830,01c705b457297805c1c08137cb3adb164b8f393c265db2c3aff0a5484a703302,3,19.0,1266839.0,4
175831,86784a8da68068388f374841b33a68e5d2609dfa404c5ae19bf35d56664beab6,1,20.0,0.0,4
175832,c4dfeab14913134d6db02b34f14cd436de30a22766153aa01c2c37aca14125e9,1,20.0,103.0,4
175833,7de3dc399772eee78ad7ca16d0a87e94585c0ef39789f9fbf19f5ce9dbad5189,1,20.0,0.0,5
175837,760c95a3baff3380d3ebeadfd483fa1d8a10bbd6b77832dcde61559c1b6a1d1c,1,19.0,0.0,9
175838,0a331dc723d73965d9df34d8036fe84b27d17c5c62ca4d2e0ba2779c1eafaf22,1,20.0,101.0,5
175841,6c65c6014502bae821971c780d01ae546c9f8b797f9c95d128355d1a32b23076,1,19.0,0.0,4
175843,ba2b9e0fe540b4fd42f63d3692ebe8a60c06cde191414ebdcf27a43647381299,1,19.0,16703.0,5
175845,7a343af663650dea2866f6cb56f2f440a4d7d3db4a05d9329a78207d772cadbc,1,19.0,13977.0,5
175847,6e9b2345a6f785062f600d98a954bd6ec82a4f07d4afcd0a8c740a1d2f0f8233,1,9.0,1983.0,4
175848,6495054a029e805320aebc31c973a58f23e2e393b575fc1d1c6789a0710bbb1e,1,19.0,0.0,6
175852,318920f3271784755b28dcec94a5088fa87b2fabdca1b753206e90b9a7342ed6,1,19.0,502.0,4
175853,fa8b8ae90683a157ab119e444c6cf35530624109cd84ad6226e7679e532ec2d5,1,19.0,0.0,5
175854,42cf0a84c8d5b0f04fdcf8ef299f88b0f673b90001739ac8ab16cf4fb2059022,1,19.0,0.0,5
175855,71c4601f0e78b17297e25e058f44e059a512722b9326fb0105495afd6047757c,1,19.0,10648.0,6
175858,7640a3d54e56072b286d05cf304fe7fca40e877d828dd088fce2a3e3fcd20f72,1,19.0,840.0,5
175859,9cd90d4cc2708130b9aba7a049068418e00b1b97b80ca95f4914d41c2181843d,1,20.0,105.0,5
175862,c1ff1227ca260e69bb62e14e46735376591592092d9f071d4bb4ba8fd0b33cce,1,19.0,403.0,6
175863,17585ede0ac4d4996c8b595820200d1b9d589e4592afde730fab258fba3a7209,1,19.0,1499332.0,6
175867,7d195eb4f4ab50eb5e6ef2b1e91bf7d61d243b0bb5180bb3daa90b9a2a3e5b5f,3,12.0,1526679.0,4
175869,df059f130a611aa36f14571819bd40eb0e45eb629e7f9c30f11025ba6f1ec92d,1,19.0,0.0,5
175881,eb32395b214b4634d7e950605f306eea5b1fe1b6c2c64eb768cdefa7539163e2,1,20.0,104.0,3
175883,af8a701aa90ce4cfb9b269be116a2f4d8c8b2da20880b49fb148a24bc0981316,1,19.0,8348.0,6
175884,62af3c2b864df46f68b1ebc634c300b8567d7389164ee15b429abac4b33969ec,1,19.0,0.0,6
175892,6eac06150049363ff20fe283462bec0cce040667e111a14c5f40ba884ac4d4ae,1,20.0,103.0,3
175894,05632aa8fa181bb7ddcd0b252a5f1f9f0375931be3d2a9738321087d6f0ad137,1,19.0,0.0,6
175896,7013d7f039e8da2a4191215b6bb91138e8dea7bcf4016091a80e02d10bc875ec,1,20.0,105.0,5
175897,d3bf4d8adb7212c1d559ed2177599617f3a2447d7b18963970d0832d52b04264,1,20.0,0.0,3
175900,5ec0ca23c842ea1938542b841635c4ccc44170576f7c5f938b292d3cdbc5dc03,1,20.0,105.0,5
175901,02b33be2c1010890f3f598820913ebeb15eff8abbdcd043677c3ffd77d387a69,3,11.0,19336.0,6
175902,6e49c7f960b6a2d29eb00b43d8e63483419cb0ed10d4741b4ce393c9110404c1,1,17.0,0.0,6
175904,e2e140c7c68122d462de9ee9259353a6f851ade67947b25b5139e726c7ca5529,1,19.0,0.0,5
175907,7b1bc706ff8ceaa13ae949d9ac8385884844aecb05e8926c0f4cc78c449741ba,1,19.0,0.0,5
175912,deea7839000d9f8c1e3fed53e0a1141266fb8d7149a05008bc4de475b8785c64,3,12.0,0.0,3
175913,492c02d906909001a4dc690b8382c19e3c107d3f3c1a5deb207151bf23835f07,1,9.0,243410.0,6
175914,059be1d1a9675bd46cda2a80c78b335161ba158621f35c09cf2ecde4993ce0a6,1,17.0,0.0,4
175916,0bec593b3a48cddfbb0f356e8d64186c003bff70fbfd44b496f691c659b9de0f,3,17.0,11887.0,4
175919,e76f1c81dba70edc7b79015703339cf128b5fa1c296b76b7bef5df79ad910939,1,14.0,57121.0,5
175921,1e5577962e6220ed08155c6328b8b4d409bc0de77df098ae8b959f8564ced377,1,13.0,0.0,4
175924,0c679405605ca5288e1230489975e02bd175ae939974270061b6b44c9b176247,2,19.0,3157531.0,5
175927,36df8a0e63a64e719a662f42f0cd88eba9707b3f1a8c8f9b09b36ca8ef7e2640,1,19.0,345695.0,4
175928,2897ee5ff0ad7474cf1911a9a3564169140093a7de569ca0c60924650a0ca9bb,1,19.0,101.0,4
175929,ad64ec8f8576943516395e5e4f5915056e0b5fdb7720f772f81de3d867d544e7,1,19.0,92999.0,5
175930,d5d6a635a84c49e92e5ece776d03031921cb9a46bd7f693e061d6b3ba3636020,1,19.0,0.0,4
175931,9712e88aca9ca7a80c768f8f36959df961d13112936357eae9cbedb6af68ab4a,1,20.0,103.0,4
175932,4ede6a4f8377b1bd1b087c5d290075761891800fbc469aeb1ab513065f65a4a7,1,19.0,501465.0,4
175933,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3,14.0,713258.0,4
175935,a4adb65a62f61485a301418b28da99339a2502e40fd55e6363256240b4832e25,1,20.0,0.0,5
175936,1ee639542a25be6edac0da3e88707b03cb837a2670e655d7d264468643758324,1,12.0,0.0,4
175938,7dc094a8ab5bbb66cd65a57b8da3e077d600f775e2263a951c847813653c535d,3,12.0,1172551.0,4
175940,e79625a458e62ce2e1266c7e7461fd60ebf6ca9603b8de23669d49a64973d066,3,4.0,2365079.0,4
175944,c121e5163d534845ad9f090fe7a77225ad592a814495320d56415a2447d5ede7,3,12.0,419954.0,3
175946,83919a491452a6adb290bbc8816200308ed711e41361c3c4c9eb4f223b0ff236,3,19.0,82673.0,3
175947,a5b6f54b459c98fcc0130c0153fbcbc3ecf544211e6dceb5202df38fd3a1fd26,1,19.0,0.0,3
175948,9f3d7ff78f47860c0706bc4b5eb23e16e82cfde2907a53ed182fddad1be76c9e,1,12.0,16115.0,5
175953,34ee775a4bf98ffd92ad5a869145b3bb8a11757ec7fb6930862904487a7729d8,1,19.0,0.0,3
175954,bef3ade0e0fc129de39709d1afad8ef753c9445610146ae00582c1c9dfa93771,1,20.0,201.0,5
175955,871460b9c879a120a88d63c812c5f9cee4225d5a13c86d26be10aceebc88f9c3,1,19.0,77346.0,4
175956,b5d3df6fca691deb2ca0a3fbaba9207c3ea520f87ae0f7ca0f509597b68ece93,1,19.0,0.0,6
175957,fec6bd7cf67063383547c761d5f22da750a792a55865ab026422026b6a97ebef,1,19.0,505.0,4
175958,a8d3baf9cd3982bdb869bd0f06a9f692bb578ca58c99c97a87bb7540ae1449ac,1,17.0,190516.0,6
175959,d771e2f8a3aa8f1ca85d6091afb1c30a8516ea7bc7ea5e292f1c59cd634e8ecb,1,11.0,1523.0,5
175960,3cb6cb2995a133c765da6824977bfd061686441e5cfa6d7bf0a37b2fdf8e124f,1,19.0,0.0,2
175961,987f31b750d9b4913e0e65242608fabab6e496ba9d68fdc6792a5e64a6209562,1,19.0,0.0,2
175963,262895dada7a2729c9e79d88cac1b6a78ecb0b8de1c08c420e39fc78943f05f5,1,2.0,3816.0,5
175964,e484c387710919a0847319bebc982999b10b3cb88a81a64407919409f3192ec3,1,19.0,0.0,3
175967,d39ec3f17761a3f90b7909577478a8732d0abba7f56b05e58115d5e36a8793e4,1,19.0,0.0,2
175969,1b43771556c5b79fb9b01612b53ae84b33d130a969c23e2578747e6bd9bc5b8b,1,19.0,0.0,5
175971,852235c408fcac38a7c955a8ae4daf911ceb568747d35a824544f2d3c001d344,1,19.0,0.0,3
175972,7db72e28e33674ef463bec5d9f0c8f522661dd057e6851400ff3c79b1187e829,1,19.0,1076.0,2
175973,25491f2d3355823ba486d8e4a310ecd097797fda52164c2a9d981985d8663e6d,2,9.0,393179.0,3
175974,6f297461873efe4dc0d0fcd1eaccf3859ea248ed64e5be6c2a768df0c3ffd3aa,1,17.0,68777.0,4
175978,f52f83fcc2cf076b66d5a9149b9935021d1d67c99c61124db350dbd229df75ae,3,12.0,6416.0,4
175979,324fe89a17b970b0a22e0a43d28ead859adc480bb688131a0877c38f0d282bfd,1,19.0,103.0,5
175980,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1,12.0,129823.0,3
175983,8f3dc9dd845f17c7f21a8828ad1ef3b1d6192b3d66f73045c18c2287a9f25408,1,19.0,0.0,6
175985,8a89be5b38f76afa6deeb419c9efd97fca86463faba234f3d798db28be3a91f6,1,19.0,99703.0,3
175986,879dcb27aedd5d018c20ecb40033249980d4727d1d745304d5f97f1a4397d432,1,19.0,0.0,4
175987,c0d8253be1ac8fce05d30ed8b2986e3307b478a4289719ca7e13bbe17d5f98a9,1,19.0,0.0,4
175988,c782d3ff7148a758fb658540ea5c86845ed2745b03c548073f739bd14512b9a0,3,19.0,284269.0,4
175990,1b4d6e0d2f26b888ca265862670bb961c92d139ea226ac4890a71076c0a95ecd,1,19.0,0.0,4
175991,142011d410439ca2c07282412ec895db5237eac3f19e30a7dd600c2ee17c6757,1,9.0,101.0,4
175995,caaf6f136616b86a35168c481f4ff61ab39dbf765224db0f3bbb4c177df343e6,1,19.0,124714.0,4
175998,dd2ea6be9e90eb6447e74ed637823c048c4a7afa24e9a9069db49dbd93fcf9bb,0,19.0,0.0,4
175999,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,1,4.0,154807.0,3
176001,e1a6e11ae827132707a9a72b3012a923d8becbae80f02edf9294e14865ca4b24,1,17.0,323794.0,4
176002,9b6d05a26867d62c36e64983221e43c565fead4b571600c1ce1a5d26f8b90198,1,12.0,1011.0,2
176003,bf3dcc59d6ee5105c0ec6cf8388c6f7a0bf20c32d7febe86c43856d0be708621,3,16.0,491800.0,3
176004,04cc16876d1eace351709dd7d257124c39cdd6c63637918aee8dcb0714b6d994,1,17.0,60277.0,4
176005,781aac216cd49166665fed03433eaf4f83f49b701835d2f9b1dcea8aabc11cd6,3,15.0,462619.0,3
176006,58740898f6733fbccf2cc2f67b55e14305b5164df974ac16c8a21da2671a99de,1,19.0,4620586.0,3
176007,7ea72e2daff29e3e15a27547514ec9eb583c4990f04d327c9c54592a79a93b0a,1,12.0,322712.0,3
176008,e4f0e4914cdb59de94496e67b55f1734e4cfa62aa7904a88f67751916a4d42cf,1,19.0,12898.0,3
176010,2f5ab5caf96e9585e4cfc74bfaaa2399024f56e6ef6262e5b3bb776fe5e3e8e8,1,19.0,0.0,5
176011,0fb0d5c21ffc06225341a4a24eea4ff8cfe1be0ca2ec1d329130a684cf603174,1,17.0,2209552.0,3
176016,7df415bfaa6e76392ce4b5ee1b0f9062bad05d3118282d1407068146984beb4d,1,20.0,105.0,5
176018,c58e3092e037420bfbde0adaf2f7a4ccb654c5dedac68366a3ca4c2fc674d047,1,9.0,2287681.0,6
176019,60fd001e50d1fa961d329eb4ad59e36119c7f81515f11218aec433fa2ca01012,1,19.0,258962.0,3
176020,cb70c0a231dcb5c742986503ddad2cf5683dc36a89334b6ec2e03ae933e6f270,1,20.0,0.0,3
176022,a04c0c2646481967d07cdf1e4c7e4b3e9f627db5ad1b358156f4d1612985568e,1,19.0,0.0,4
176023,afde40b3889f8b4c45e859e06790d696ab4d02b3d95eb41be633c596ae9ebf0a,1,19.0,0.0,3
176024,02b67edcb9b6c15d2771dd2771cf3f5263ea6b732ddd23b4bacde9d1cb2d826c,1,18.0,26400.0,2
176033,b27f5b27d56f1fb8d87c94fe8c315c0ce784c93cbb849c7dac612540141478a7,1,19.0,566909.0,4
176034,2271d096e0a390d505af945d884bff51c1567b5b062bccfc71a3dbde8deb7cde,1,19.0,103.0,4
176036,a2755436bddb282fa90e8c91068022cb76f4e532e464f7745111cdb5a74dce78,1,19.0,326982.0,2
176037,9375b6337f2761356c26c1a7bab9b3fd81c727ea6704cbe1b96be2edda6e7dd5,0,20.0,0.0,4
176039,25153e92616b523cb4b53a901e368d5dc424edb2f48dcffc07c6671a70d1f53d,1,20.0,0.0,4
176040,03b7942010deb655d44c03932e9875c6bfee033b7ce00c5ed72e73bb8659eb8d,1,20.0,30.0,2
176041,b17802c23070ae0700c0512de651b1f40dfff4e73f37a0f0886f2f219e710794,1,20.0,0.0,5
176045,9bc3502b49e1d75d6cabacbcc293b6c2a1737f73d4f5c298bc68df0bc40ed99c,1,5.0,433613.0,1
176053,ccd0a1301fb7f7eb1806bb02d7ff4f18000e24bab31be2610b70fd34c0284693,1,20.0,0.0,4
176054,70d90f6a0ee682b9e7ec7c793a9624b2613b82a5cb29766a832ed54ce5656083,1,20.0,0.0,5
176061,38a2a356f8da0aac4e383b63f7822a2fb9f6238966db188f4ec5adc00540e9e3,1,20.0,0.0,4
176063,f1b6c1699b784b876894638cd057ca915457c31718188033accf136a8893ba8a,1,20.0,103.0,4
176064,676d679a6e13c8f8ca905276d50b0f1a73ee3eeea74a748537fa7d3481e09303,1,20.0,0.0,4
176065,952568105149f65bc457057b6371f06afdfafa15e52a9e37321496e3d2d01f82,1,20.0,101.0,5
