alert_key,cust_id,risk_rank,occupation_code,total_asset,AGE
366692,08c39f41dad3c2aa03f99cfee436f3bb89e2b445ee7a8f68ad7f8bf58969a1bf,3,19.0,0.0,2
366693,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1,17.0,47566.0,2
366696,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1,17.0,27303.0,2
366697,1055d3fd1ce845e22dfe46868a85fd4903e75987f863ae236425fece3ddff2a5,1,18.0,743358.0,2
366700,3242c53bfe5a11c8e46fbb88181c6e1cb09ed0bad5cd557092dc7db5ea4dae1b,1,11.0,631865.0,2
366706,9e0260837cd7b7ce8212a55078d908ff7f6c770dac6a61098af6b5aefb21ea6d,3,19.0,4206.0,2
366707,2475fa8109aa1510d9609be28efc107b33387d4203e918bbeda56bd4e805e478,1,12.0,207724.0,3
366708,fc996760f34f993f432294d8a3a665cab7e9cf7e6980c59efff7ebf8195e68a1,1,17.0,3825.0,2
366709,11ad0fb1449461eed2de6b98ea8a979c4c46d29ded9b6901d1be343c0bfd7222,1,9.0,0.0,3
366716,d413e74df0f4d9831ba04e480979144e0374b3a687d011a3aeb628acd9f9d7bd,1,18.0,865315.0,4
366717,8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,1,19.0,0.0,2
366799,f1b0cd619e1f965b11a00354baf69f2a14998786643b366e743196a03d9dcf67,1,3.0,427009.0,3
366804,fb63a0da6e23f917c50449e3e8be492546bfdba980082837e7cb90377423e242,1,17.0,591.0,6
366821,fd0ae9a4d32233ea311bd5ac65ed70bee5f1410f6e4d016602ef48f2cea62c0b,3,18.0,14103.0,5
366823,01c705b457297805c1c08137cb3adb164b8f393c265db2c3aff0a5484a703302,3,19.0,1009357.0,4
366831,235fc2d993edddded8510d46ebd3928382423b7e0d6a728c4f41bfe3b3aa9d34,1,14.0,1099.0,4
366838,dabcfedc2113a6482563eb685f59a916307641fca5bc8f8c065dec2499169041,2,19.0,218257.0,4
366843,bd173c7909e44bfae1c9350e14482568914d10d5e7ba382f7fff6cb60ef8e435,3,9.0,592200.0,4
366844,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1,18.0,36696.0,3
366845,d44bf5a06abb0782f551aa67a935734f88e3b419cb61decdf6882df4b30139f0,1,12.0,0.0,2
366847,fb832de21bafdfae18e043fa51952a719900b74b51924d48d5079fb64c690882,1,13.0,813170.0,5
366850,9a5dad20c96f15618ad0bed59d743fd1b354c6c2648839072a78016198e79041,1,12.0,75097.0,4
366853,7c37f3bf824a79d44aec8a7576691dc98c58e8bbc453b5c3e4a2c809b8e1b46a,1,12.0,551366.0,2
366855,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1,17.0,53292.0,3
366859,7e4ec985f89f9acf68f952d82402488ae7195586d6fe8c88dc0dc33ae2bdbe1e,1,18.0,2311672.0,3
366860,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1,17.0,294503.0,3
366863,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,448648.0,3
366865,ae0baff684930c99a30c7bbc5fe600c00e8dd19b3875d9d55110a55232bc464d,1,19.0,294207.0,4
366869,3a02b46b24bf2edca263623d5accfe5250342284cd723a35f4513a8fc9178c52,1,9.0,478007.0,4
366870,c92f6fa2e7d8cc80e829ad43a070b5dff511a49896eabf8c2e8fa2b6574f36c3,1,14.0,294200.0,2
366871,c3022c14907b7bbeb566ab056b4a0d944310aa1e02f55735309a33d9faf482c2,1,18.0,124517.0,2
366872,58f8a15035d25ab0e9154b88209ae2b5f2250e46024cfef258cb008500ba7c26,2,12.0,312807.0,2
366873,b7765bf8afb013ca5bc80ebbd044decafd28ccf2466ed6e498862589e1cc8757,1,17.0,852858.0,2
366881,5c5266c03e82ed4e924381395fd15c27b47c84816ff6516410d8821a781126ba,1,9.0,439543.0,3
366885,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1,12.0,904.0,2
366886,46f4161dc412d646fa4415636436e8dde61fd8d55e927eb8971a810c1f359ed4,1,13.0,238199.0,3
366888,049e57ae56947008829a5dcdb85ce791ea7f393519c8ae104bffe2f464f82b37,1,19.0,23049.0,5
366889,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3,19.0,3256580.0,2
366928,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1,19.0,1146543.0,7
366930,cadb98ceea1ca9355fd64e4085b1a1de9ac2960b89649057a93c79a9173245c3,1,12.0,32605.0,3
366953,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3,15.0,136363.0,5
366954,c48fea0bb5dbe5e9003f7949034dd0e5a407c794b702081502b8f7f094330a04,3,19.0,58048.0,6
366957,f8ce663f765e2459578d285a032a16046fba0b2bba8e12cb1a28479198535c8c,1,19.0,231863.0,6
366960,cdd50c23d3f96be5c5e9c4c62139638f2ff5039a2ee689e8a9e5654cad506cb4,1,17.0,65566.0,5
366962,4e4916c478a767bc0d5a24cfa2cd3e96b30ea8fcc7235079428c70739b822b70,1,1.0,497817.0,4
366963,c54db81eced4a10a4b3c4b70a8b516928adc8427bffe416f41b0dfa97bc90eb3,1,11.0,612508.0,5
366964,5dbfbc6b57567e2c945b0cb92c4e14be4211415f8e1d64527298a960c3fbe318,1,19.0,464295.0,4
366973,7483b851dd4e695fdb92636883fb92c483cff2a9a308f0ca54de2c691478690c,1,17.0,1179963.0,4
366974,8c39e52a32dbd223ea14521eae11a61a083f0f915ebf39f4d6db41d706694810,3,9.0,245338.0,4
366975,4918ef8c57ddbbba9b7695cd75855d042cf60b718a5e89b2ccfd87b7a9f895ae,1,19.0,352801.0,4
366976,2b58169b07abdcb484bba325b03061aec9e02c89d9cafecdeda25008d8a968d0,1,3.0,773186.0,3
366977,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1,4.0,0.0,2
366978,6f5f0f91feddf414f5baf346387325ae9599645edde06a662b4140b0b0220770,1,19.0,591891.0,5
366980,2886a332d3530dcbfebeb0292251d04c1e0c20e767051dbfafd1e09fd7b864f4,1,9.0,5845.0,4
366982,6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,1,18.0,647935.0,3
366983,7c2181677a48136e27894287ec1f5c7eb14d762e1e14f46a0afd124e59e5a7be,1,12.0,1163793.0,2
366986,7dc5256ef411c745dc3064da2f231c104ca270f564d3d0d057943f0cdd62ab70,1,9.0,150899.0,2
366987,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1,19.0,34605.0,3
366990,57498ddbf617024cafce8fb57e6cc3836d0dd03b0b1a6cfbd750b3bdf2b7c3ef,1,19.0,101.0,4
366992,ad87180f85192a978637010ba153cd6a5e1d288d5f6bc8d34b6022600eb2fd62,1,14.0,228102.0,4
366993,123273bf6aa17409ada6cd6432e1c47380d0afdcf1d62857edbe0d0c0aa30d78,3,17.0,660492.0,3
366994,8b292b44452777e59bd77ba3a487c886c8d0eccbe95e3b5eaaead727d9f98c9b,1,19.0,548879.0,3
367003,e76ec761d3b906207adde57a5951159ac10e8680c36e16ae3664acf3dab270f1,1,15.0,723713.0,2
367004,8fecd4fa8d2b15ae814a0f36b6e313cf41ddaa3fb44a260038c592a9244a6612,2,4.0,560867.0,2
367005,9b46e90b9bf951b14c68702c5a3fff2fe28fbc061fc6e5e881c95ba35410e673,1,12.0,330995.0,2
367007,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1,19.0,523180.0,5
367010,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,587278.0,3
367015,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2,17.0,47530.0,3
367016,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3
367017,36586210d146ac7ed8b59044cb10bd599037a1d37d6ea1b8c7ec6d573ec082a8,1,3.0,250807.0,2
367018,eb7979dfa1892b9eda03b6a52cfc86f5a9865563149887e781fabd985c26d3e2,1,11.0,954989.0,3
367019,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1,18.0,174882.0,3
367020,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1,9.0,144390.0,3
367023,e740c81f9cfe1dd1e0f4dd65dda9a91cee1e90ad6681319fc44829ee3320a878,1,13.0,176158.0,4
367170,5788816bf397c5bfbcd1eda0a3a4490688a480e0e37eb936ff8dd44dee53944b,1,16.0,324672.0,5
367173,3ad79de1c7169660001082ac8eb3d14e167d9c9d2a100b3e05d633ea2105e116,1,9.0,299455.0,4
367174,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,3,19.0,1598782.0,4
367176,1cddafff624cb0350f4737d4bbcf09f30bb302fc0d1ca1b6167b5fddb95834e2,1,15.0,2425388.0,3
367178,e1411b426b3ae15f46a3d8d097bfe3f32f458007558edc6653109f186d83cf71,1,17.0,2552228.0,4
367180,d7400ae19be1cbe55b03ef73319e5833d442820966af69c16a6f1149e8011881,1,18.0,34.0,4
367183,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,3,18.0,622206.0,3
367185,317ffa21b14f16b2b0aa6b3b204cb93e82c7505a9e170ff238b113fb01341a93,1,19.0,1067036.0,5
367187,ca17bb70c7f77514a66819c9f904c17613be7901702c6d2f03d507776d1912d4,1,17.0,280586.0,4
367189,4178a6f364152e04f25d1f456c4441733d2bf11f088e48eb2b49c465094b9609,1,19.0,925465.0,4
367191,6a81ae48985c3ee14d66f1d1c32ca49dbd647aa2c84bd76b86c851a0c6bc46ef,1,9.0,297759.0,3
367192,30fb9944aeb2a021508cb51f7891dae5c64d3c164e9cde0e470fe86207c16945,1,17.0,179416.0,4
367198,eb1058e116acd0af3230fcf18e4bcc6d9ef3efc5fcb073f481eb40dc8877d6e6,1,19.0,2245196.0,4
367201,bd47c67a9d9cdd26007df624ff2f0860526e1e09d3a409dbe11aaab7ddbfbd19,1,19.0,48113.0,3
367205,83f4c1b9930f8f8c319fff99ae309ecc6bf54d35a4bb31d04ad204f623cf184d,1,19.0,0.0,3
367212,361c044861f34d317eb7ac6e84b0015978f19ee62412f7f926e121d46dfd4d6c,1,9.0,2598.0,4
367213,a62d70911e788d5fe609d2a7bb3ab800cb3c1ab4e923658fe066a9b3f225410a,3,1.0,449542.0,2
367214,0bb238b2531412e711043b1c01e03e29dcf30eac3d048b5f3666b5935252195e,1,19.0,0.0,2
367215,09ebce83dc21568072521eb293feb6cfc6fb74e0d287d13c0b4da19226e78c82,1,11.0,12927.0,3
367216,04e35c2d84e9a5490103d2d4f72025160579b6e5de26953f564deaa9ff8a1f4a,1,13.0,2109.0,2
367217,0eb3827adba3ba98cc1d9dd0402d6957f086f419741443a5d1a6654093ef4b17,1,3.0,295809.0,4
367218,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1,17.0,410036.0,2
367220,d0e792fdcaf8a217783fc862050f49683b26cd9fbed5ceaff9d926b5379c7a53,1,19.0,58584.0,4
367221,20c11591b4782c03f885512ba88c802931d397209ef1500de962cb1b57ed82bb,1,5.0,1550.0,2
367222,cb8849b0facf7b82da911151df1a6bdaa0d805e1ea854f196c57dbbba17967c6,1,15.0,32543.0,3
367223,d5fe9b01bfa9b7616f628a19da60bb11bd5b57a0ea0df91beaed9d16cbbb58de,1,14.0,155392.0,4
367228,7f69fa9eab8f397d367e2bb61ee1fa008999a0aab91e061e8f4bfe25fb35807d,3,12.0,1115397.0,3
367232,12c9e6d35500d2a96fc2b22a9da8e3deb6048de515a16e9187a67cdcf485350f,3,19.0,1553019.0,2
367233,ae53838cf3d7246ea10908c3cc66f91cd542ce382c3c903b94a19324f86e818d,1,13.0,288460.0,2
367234,d24d46c19002ab1f9a02801af5e4be6a154b3c5adc04172e372c16ca446d736b,1,17.0,34351.0,2
367236,acc6bbe9950c313ea1fcfcf54601a3b58f324c9523034331f0ac8318628ec362,1,12.0,1072.0,2
367279,0b503fa45d1da0f6214ce3349fe1d7f65e35d74d9411575f71c9fe962984821d,3,13.0,72991.0,4
367302,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,3,19.0,107638.0,3
367334,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1,19.0,1146543.0,7
367336,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1,2.0,46985.0,2
367338,a112f43cf459f4c2fee2c5a97f07cb980354cd40ab0b27e49cc7a2b72a3143ec,1,19.0,2466067.0,8
367341,e647e130e1fc58f3a00364a4dbd6d860aef6d4dbbeb57fe60c4e4afd581b6a4e,1,9.0,90387.0,7
367355,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3,15.0,136363.0,5
367358,3a00650055d482c3d0904dcf044fd5429a6a7af074162bc4d545f1f8d1f48314,2,19.0,2016691.0,4
367360,f8ce663f765e2459578d285a032a16046fba0b2bba8e12cb1a28479198535c8c,1,19.0,231863.0,6
367363,cdd50c23d3f96be5c5e9c4c62139638f2ff5039a2ee689e8a9e5654cad506cb4,1,17.0,65566.0,5
367364,4e4916c478a767bc0d5a24cfa2cd3e96b30ea8fcc7235079428c70739b822b70,1,1.0,497817.0,4
367365,c54db81eced4a10a4b3c4b70a8b516928adc8427bffe416f41b0dfa97bc90eb3,1,11.0,612508.0,5
367366,5dbfbc6b57567e2c945b0cb92c4e14be4211415f8e1d64527298a960c3fbe318,1,19.0,464295.0,4
367370,c8a5e1aaec04a6c3414816a59fdc62a368c8066b4544854eeeb897372376580e,1,12.0,2274309.0,2
367372,870252ba9d2d6cb4433ce4718b80b2e69cf73adcc7e92657e8383e2f281cc13c,3,12.0,461629.0,3
367378,01b1735c3dbf0a35c1c989bb45434ce4326b365b73db0612190e56b2858e0184,3,12.0,2660017.0,5
367379,7483b851dd4e695fdb92636883fb92c483cff2a9a308f0ca54de2c691478690c,1,17.0,1179963.0,4
367380,8c39e52a32dbd223ea14521eae11a61a083f0f915ebf39f4d6db41d706694810,3,9.0,245338.0,4
367381,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3,19.0,235384.0,5
367383,4918ef8c57ddbbba9b7695cd75855d042cf60b718a5e89b2ccfd87b7a9f895ae,1,12.0,352801.0,4
367384,2b58169b07abdcb484bba325b03061aec9e02c89d9cafecdeda25008d8a968d0,1,3.0,773186.0,3
367385,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1,4.0,0.0,2
367388,2886a332d3530dcbfebeb0292251d04c1e0c20e767051dbfafd1e09fd7b864f4,1,9.0,5845.0,4
367389,b8036895360ec76bac5d7c0b7d47aaa9b229057bd0e560f330bf31c62d52fd09,3,13.0,306.0,2
367390,5369aa93ad8f45c9da563fb9a45e7d2ba41ec7a51c73023ab82adf9b10ef37fc,1,9.0,712497.0,3
367391,7c2181677a48136e27894287ec1f5c7eb14d762e1e14f46a0afd124e59e5a7be,1,12.0,1163793.0,2
367392,ea2dffa944c03fc70403206f56890ad41f613d2b439d525cb9d9b1a13740076c,1,12.0,27861.0,4
367393,7dc5256ef411c745dc3064da2f231c104ca270f564d3d0d057943f0cdd62ab70,1,9.0,150899.0,2
367394,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1,19.0,34605.0,3
367398,ad87180f85192a978637010ba153cd6a5e1d288d5f6bc8d34b6022600eb2fd62,1,14.0,228102.0,4
367399,03bbccf0289660b1a481fcfa6741ec764d66152b59488957f9710148f7d88ea2,1,19.0,0.0,4
367400,e185ef488f2e212592d1e1c818e26813928fc3ada2cc3f1fff7dc3bbefcd0ccd,1,3.0,59157.0,3
367401,8b292b44452777e59bd77ba3a487c886c8d0eccbe95e3b5eaaead727d9f98c9b,1,19.0,548879.0,3
367408,e76ec761d3b906207adde57a5951159ac10e8680c36e16ae3664acf3dab270f1,1,15.0,723713.0,2
367409,8fecd4fa8d2b15ae814a0f36b6e313cf41ddaa3fb44a260038c592a9244a6612,2,4.0,560867.0,2
367410,9b46e90b9bf951b14c68702c5a3fff2fe28fbc061fc6e5e881c95ba35410e673,1,12.0,330995.0,2
367411,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1,19.0,523180.0,5
367413,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,587278.0,3
367417,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3
367418,36586210d146ac7ed8b59044cb10bd599037a1d37d6ea1b8c7ec6d573ec082a8,1,3.0,250807.0,2
367420,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1,18.0,174882.0,3
367421,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1,9.0,144390.0,3
367422,28b0de4ba9ce66d6dcc2c569fb5095cea0c18ad31aa449dc840d7f884ff0c3c8,3,12.0,0.0,2
367425,e740c81f9cfe1dd1e0f4dd65dda9a91cee1e90ad6681319fc44829ee3320a878,1,13.0,176158.0,4
367495,06c881046448226f804df9100ba0e9fc8212373e302d77c4f68b893cda092913,3,18.0,1835191.0,6
367511,5742b1dcfccc74572ee956591728bab60f3a931e3beb4ac17a3287c0ae2952ce,1,2.0,90070.0,5
367512,9586b80d3ad1d74c0a1efe792cae2ecd073243fb01ed33fa1f70867748596bd5,3,3.0,131819.0,6
367513,d4020392616e054d47dbdb9c87a6a85925058c730f9eca86ba938ee41bdf2f72,1,9.0,32703.0,4
367518,dbc27f6a060fc66f5452f0cba6345073ca8c0009514ea712291dd3c4b5499da4,3,17.0,1796.0,5
367522,5a54939c7a1313bf7ed2cefee28fbc18e3a906aaa6bf9ac49b5f0aea8cad19c0,1,12.0,1540647.0,5
367523,0d3e7ad0d93fda5febaf0dccd73ab1556aecc5339faa306068d79bc2cc827370,1,15.0,158075.0,4
367524,ad65782631ef8664d532cb7f862af0cd3c62337074c3eabcecd4a60b9a83b5c9,1,18.0,35650.0,4
367532,2c1e4eec48c1d95f03b16ac03353337cf78deef42374e82498f8057c625b794f,1,12.0,23808.0,5
367533,11eb3723249ee2e8415a950bc3f7b52eef5baec604855b66cda456852e852afc,3,18.0,10172.0,3
367534,3c57eb8ca74e5c1cf02cfd5403259931d2a7adb4f54cfcb332cd8684c4dd59ef,1,12.0,1565.0,3
367535,1729de666fbfd3bd42133e8226f5ade5709ef141d8e0b7fe7148cd455769d4ae,1,19.0,2057.0,2
367536,6b3a5c25d7aaaa94f1b88e8b5aa8345b5aae8cb5a97f881e0369392a3a66a21d,3,9.0,30313.0,3
367537,2e74e8273d767f692e5f8febb95cb451ddac35b7923858cef1ebc216588f2272,3,9.0,158574.0,4
367540,7d8be00ad18f1fa336fca153f0f06e86625336863fa71114f57e473fd87b59b0,1,9.0,319817.0,4
367543,1288005f200041d39f0bbb7c94fbc8a7de1e2e21ebe25c56817138cca240c337,1,12.0,0.0,4
367544,b1376e9558831e2bdd7456be697ffe67e7186a15c6c280db023cd790f1b975e9,3,18.0,942017.0,4
367545,e01690825649486bf76cfb69ff32c972eee57e072c2331373eefb1c72732fab2,1,9.0,0.0,3
367546,072f6464b5d45c6eecc33b8e57ef4048d9848fdfc32aaae1922ec0d1f35d546b,1,19.0,467448.0,4
367548,729f0353c588f73daa5510564873f1f54420c8ce351b070e9d043f59376daada,1,12.0,37169.0,3
367549,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3,17.0,650112.0,3
367550,9931945f87878aece1756004164425b857da053f85cb322d8d13107c5a860b41,1,19.0,400.0,2
367551,3ebbc466f829942af04d5ce211287426a082736ecd5807c9adf20bd940ca361c,1,9.0,6290272.0,6
367552,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3,12.0,201.0,3
367553,115320f452f39ac84f789530964e49f241d4cb2a3d90c870f1e7955b5a1572d5,1,19.0,78209.0,2
367556,157728a9be5c86fd63d2257019bd8c77c0f01f4bd35909840f2082ba8024c406,3,5.0,669874.0,2
367557,dc9eace828c9ebc306972caafca971a5478f5fb10b9cd260af02a5b6190285ff,1,18.0,0.0,4
367558,72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,1,19.0,95472.0,3
367559,3b2d46248f7275197706cec8b10b82ffdcf48b71aa3ae09f070a8fd5c3511d56,1,12.0,124240.0,3
367561,de0bc4e8a2455b1403d12b721d8572388b5fc2d2e7ad28a4810f9eb83cfdb230,1,19.0,3094.0,3
367562,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1,2.0,225117.0,3
367564,4b68ffb1d40397c9d6d2d4878c39c8db132908811927a918854debe5a53ec250,3,12.0,786.0,3
367565,7a0f52225c08808e07753ca0a975a08a22dce5dfbd6445223eed8c3a70ed84c3,3,12.0,1516480.0,3
367566,d4fa544f203ee93bd9ef737bd663f2d7a4a681d16a75d473fe74663c7e9d9913,1,1.0,438874.0,2
367567,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1,17.0,47566.0,2
367568,e1bdb85136b523fff6d3cc4721eb604dbd8e500acc32318a38d26c6855b6ff87,1,12.0,433024.0,2
367571,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1,17.0,27303.0,2
367573,3242c53bfe5a11c8e46fbb88181c6e1cb09ed0bad5cd557092dc7db5ea4dae1b,1,11.0,631865.0,2
367574,0405156b4d5a0104c6738d684fe707e4314b599576f0e471dff2cefc441ac1eb,1,12.0,74557.0,5
367577,2475fa8109aa1510d9609be28efc107b33387d4203e918bbeda56bd4e805e478,1,12.0,207724.0,3
367578,d2279aa1a25386ef340416025d4b40a3fa2830023bd79b17b12fb5eafd93c973,1,14.0,386360.0,3
367588,d413e74df0f4d9831ba04e480979144e0374b3a687d011a3aeb628acd9f9d7bd,1,18.0,865315.0,4
367589,6afb6e516ae596907b8170d1ee3d322f996d69d6bc123a55f3467cce792c16d9,1,5.0,284.0,2
367590,987fa9033f6d7d6750dac714e178516755e75bd87dcedaee5dea1d08386a7104,1,18.0,261169.0,2
367591,8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,1,19.0,0.0,2
367613,9b10ccfd1a9eea143eee2b0128e328fab2b5b7392a7ee98ff892e257972cb44b,1,19.0,1029.0,3
367633,075deb0e42555d1c775fca6b34a0d70d8823a602a17a1435084b748299ec5075,1,19.0,98560.0,8
367648,667b8b595f30436e73b1d09e7d95a360f2e9c7f217eeb49327fdb083e9b5eeac,1,19.0,6424130.0,8
367684,01c705b457297805c1c08137cb3adb164b8f393c265db2c3aff0a5484a703302,3,19.0,1009357.0,4
367688,0b9e8ffba6e141079ea6dd6ab07fc3fca7167384b320ba93cc1335f8250bf855,1,19.0,5033747.0,4
367691,508a2658af5298298d08a054502cdbb137659670549670aaf0b597af7a3085f3,1,19.0,21940.0,5
367692,4c41c6d412f4ab233a725c04ca4fcbe7b6a56de1777de89146d0830d3b241dc8,1,17.0,6451485.0,5
367695,235fc2d993edddded8510d46ebd3928382423b7e0d6a728c4f41bfe3b3aa9d34,1,14.0,1099.0,4
367699,cece622381d76715c8bc9f4a7d60ee143c0df366d73e8873a17885dbd564df87,1,11.0,1142951.0,5
367703,cd204fc57aa8718a8513b7c6e22164902d7cd5755ff54793a63beb90113bdc3d,1,17.0,2305326.0,4
367704,dabcfedc2113a6482563eb685f59a916307641fca5bc8f8c065dec2499169041,2,19.0,218257.0,4
367709,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1,18.0,36696.0,3
367711,d44bf5a06abb0782f551aa67a935734f88e3b419cb61decdf6882df4b30139f0,1,12.0,0.0,2
367713,fb832de21bafdfae18e043fa51952a719900b74b51924d48d5079fb64c690882,1,13.0,813170.0,5
367719,9a5dad20c96f15618ad0bed59d743fd1b354c6c2648839072a78016198e79041,1,12.0,75097.0,4
367720,e50deb3f2f87bf45e04940303f80c96929c836b0b03f54f9681272186d9e466e,1,12.0,304592.0,4
367723,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3,12.0,1809276.0,2
367724,7c37f3bf824a79d44aec8a7576691dc98c58e8bbc453b5c3e4a2c809b8e1b46a,1,12.0,551366.0,2
367726,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1,17.0,53292.0,3
367727,f20e7b3790e735fc8b34ebad15af98d99c983acf263c668830d0542ba4a17c90,1,14.0,1364581.0,3
367730,75209ea8acb3016637a902b530fd2ce4c12981f4edeaa637c2a372cbc44833e6,1,18.0,849537.0,3
367731,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1,17.0,294503.0,3
367733,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,448648.0,3
367735,ae0baff684930c99a30c7bbc5fe600c00e8dd19b3875d9d55110a55232bc464d,1,19.0,294207.0,4
367740,c3022c14907b7bbeb566ab056b4a0d944310aa1e02f55735309a33d9faf482c2,1,18.0,124517.0,2
367742,447ce7ab639f210af3e3abcb2bf04bf11f43d9594da1c5feb410fb77b5e438dc,1,19.0,4096159.0,4
367743,14330f4d364ba17e248e52cfa9bdff09844891c0a7bf7dbc49feddaf1fa9a5bc,1,4.0,119627.0,3
367744,b481b376729f05ce2fafb6242d1f2f12a003ac88bd4ead62d2e95d30b4d55db0,1,18.0,460015.0,3
367753,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1,12.0,904.0,2
367754,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3,19.0,3256580.0,2
367844,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1,19.0,1146543.0,7
367846,cadb98ceea1ca9355fd64e4085b1a1de9ac2960b89649057a93c79a9173245c3,1,12.0,32605.0,3
367847,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1,2.0,46985.0,2
367851,19e92d1b41b0ca43662d84d87f033d56041331fb7f3a3df62339ac0840f62d1e,1,19.0,295133.0,6
367871,984347dcfa327b45747808e6c543fd0536e249ec716a714ddc0747c06ee2969f,1,18.0,499887.0,6
367872,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3,15.0,136363.0,5
367874,f8ce663f765e2459578d285a032a16046fba0b2bba8e12cb1a28479198535c8c,1,19.0,231863.0,6
367877,cdd50c23d3f96be5c5e9c4c62139638f2ff5039a2ee689e8a9e5654cad506cb4,1,17.0,65566.0,5
367879,4e4916c478a767bc0d5a24cfa2cd3e96b30ea8fcc7235079428c70739b822b70,1,1.0,497817.0,4
367884,edf0ff8f8fd5738606b0a96fba4c16d3db1039b826fb2e7ffbbcbd784adf0669,1,11.0,375441.0,4
367885,fdc21e0a82363af819506a2c22354b6ec710de90ca98a256d4b159a3e9eb5a15,1,19.0,55749.0,3
367886,9b3a801650d0ccdf83f25879b81419fc07cdfb70e2c74670aac180cba16b277a,1,12.0,2212769.0,5
