cust_id,date,country,cur_type,amt
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,395,130,47,706.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,396,130,47,123.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,396,130,47,76.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,398,130,47,237.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,396,130,47,227.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,396,130,47,504.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,398,130,47,90.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,399,130,47,181.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,400,130,47,500.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,396,130,47,504.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,400,130,47,181.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,401,130,47,91.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,401,130,47,91.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,400,130,47,504.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,404,130,47,884.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,403,130,47,706.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,403,130,47,207.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,404,130,47,20.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,404,130,47,706.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,404,130,47,504.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,409,130,47,5325.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,406,130,47,2436.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,408,130,47,1080.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,410,130,47,4921.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,408,130,47,1287.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,410,130,47,5325.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,407,130,47,504.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,409,130,47,2108.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,410,130,47,901.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,412,130,47,1131.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,412,130,47,136.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,411,130,47,706.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,413,130,47,709.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,413,130,47,600.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,414,130,47,43.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,413,130,47,96.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,412,130,47,106.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,412,130,47,706.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,415,130,47,1291.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,413,130,47,1813.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,413,61,47,91.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,417,130,47,576.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,415,130,47,543.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,414,130,47,504.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,416,130,47,941.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,418,130,47,289.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,419,130,47,2258.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,418,130,47,212.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,419,130,47,12642.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,418,130,47,212.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,420,130,47,323.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,419,130,47,605.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,420,130,47,3024.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,420,130,47,555.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,421,130,47,2983.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,422,130,47,165.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,422,130,47,504.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,424,130,47,2456.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,424,130,47,706.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,424,130,47,906.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,423,130,47,504.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,425,130,47,1337.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,425,130,47,2118.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,424,130,47,504.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,425,130,47,383.0
2e80a1f677f281f177a7983f3090961af9d3658c216ecc62cc67499ab460e5aa,425,130,47,247.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,401,53,13,41087.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,402,53,13,57754.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,407,130,47,278972.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,410,53,13,96397.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,410,53,13,61273.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,410,80,23,121518.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,412,44,13,124562.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,413,44,13,124471.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,414,53,13,30675.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,413,53,13,78809.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,415,44,13,22652.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,414,53,13,136890.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,415,44,13,22652.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,416,53,13,122514.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,416,53,13,30590.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,415,53,13,39176.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,416,53,13,24394.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,414,44,13,47549.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,417,53,13,30662.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,420,53,13,32967.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,420,80,23,312192.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,422,44,13,7278.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,421,44,13,15981.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,421,44,13,121188.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,421,44,13,68559.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,422,53,13,30262.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,421,53,13,199053.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,425,130,47,2716.0
30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,425,130,47,17069.0
30fb9944aeb2a021508cb51f7891dae5c64d3c164e9cde0e470fe86207c16945,395,130,47,1027.0
30fb9944aeb2a021508cb51f7891dae5c64d3c164e9cde0e470fe86207c16945,397,130,47,1035.0
30fb9944aeb2a021508cb51f7891dae5c64d3c164e9cde0e470fe86207c16945,398,119,47,404.0
30fb9944aeb2a021508cb51f7891dae5c64d3c164e9cde0e470fe86207c16945,403,130,47,725.0
30fb9944aeb2a021508cb51f7891dae5c64d3c164e9cde0e470fe86207c16945,404,130,47,300.0
30fb9944aeb2a021508cb51f7891dae5c64d3c164e9cde0e470fe86207c16945,411,130,47,1035.0
30fb9944aeb2a021508cb51f7891dae5c64d3c164e9cde0e470fe86207c16945,417,130,47,104.0
30fb9944aeb2a021508cb51f7891dae5c64d3c164e9cde0e470fe86207c16945,419,130,47,2070.0
3475bb34b85a1c88ccc45983f1feb33dc0399829454ca83a9378dafa21315635,424,130,47,16091.0
3475bb34b85a1c88ccc45983f1feb33dc0399829454ca83a9378dafa21315635,424,130,47,28869.0
3475bb34b85a1c88ccc45983f1feb33dc0399829454ca83a9378dafa21315635,424,130,47,3056.0
35efdb7f15d0e61d8eabda0871c91edd5602b7620852e286646589bf05fe08de,398,130,47,416.0
35efdb7f15d0e61d8eabda0871c91edd5602b7620852e286646589bf05fe08de,403,130,47,1030.0
35efdb7f15d0e61d8eabda0871c91edd5602b7620852e286646589bf05fe08de,425,130,47,416.0
361c044861f34d317eb7ac6e84b0015978f19ee62412f7f926e121d46dfd4d6c,416,130,47,15342.0
36586210d146ac7ed8b59044cb10bd599037a1d37d6ea1b8c7ec6d573ec082a8,399,130,47,509.0
36586210d146ac7ed8b59044cb10bd599037a1d37d6ea1b8c7ec6d573ec082a8,407,130,47,509.0
36586210d146ac7ed8b59044cb10bd599037a1d37d6ea1b8c7ec6d573ec082a8,417,130,47,509.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,397,130,47,40.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,397,130,47,300.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,397,130,47,88.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,398,130,47,269.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,401,130,47,200.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,404,130,47,83.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,409,130,47,20.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,409,130,47,1457.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,413,130,47,377.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,413,130,47,85.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,414,130,47,200.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,414,130,47,831.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,417,130,47,60.0
37a4c42d60f9f5fb942f407191cf265bcf58a71f1acb4edcbd53dd48459d437e,418,130,47,210.0
37b3a0e7fdd717d1a93f71af0e0e70e49210d0d2b7586ec853bb70e0a4bbcb5d,395,130,47,1028.0
37b3a0e7fdd717d1a93f71af0e0e70e49210d0d2b7586ec853bb70e0a4bbcb5d,399,130,47,524.0
37b3a0e7fdd717d1a93f71af0e0e70e49210d0d2b7586ec853bb70e0a4bbcb5d,399,130,47,472.0
37b3a0e7fdd717d1a93f71af0e0e70e49210d0d2b7586ec853bb70e0a4bbcb5d,404,130,47,1038.0
37b3a0e7fdd717d1a93f71af0e0e70e49210d0d2b7586ec853bb70e0a4bbcb5d,412,130,47,156.0
37b3a0e7fdd717d1a93f71af0e0e70e49210d0d2b7586ec853bb70e0a4bbcb5d,417,130,47,648.0
3825ab60e6721b7bea7a4a1198ec5d7b12ecb3d3dce564e041bc055c43c333a0,400,130,47,1280.0
3825ab60e6721b7bea7a4a1198ec5d7b12ecb3d3dce564e041bc055c43c333a0,413,130,47,17229.0
3825ab60e6721b7bea7a4a1198ec5d7b12ecb3d3dce564e041bc055c43c333a0,414,130,47,620.0
3825ab60e6721b7bea7a4a1198ec5d7b12ecb3d3dce564e041bc055c43c333a0,419,130,47,351.0
3825ab60e6721b7bea7a4a1198ec5d7b12ecb3d3dce564e041bc055c43c333a0,422,130,47,264.0
3825ab60e6721b7bea7a4a1198ec5d7b12ecb3d3dce564e041bc055c43c333a0,420,130,47,560.0
3825ab60e6721b7bea7a4a1198ec5d7b12ecb3d3dce564e041bc055c43c333a0,424,130,47,471.0
38b887e407b45638c97828c1976c06ad092439133d92deaa9338010f66e00d69,397,130,47,105.0
38b887e407b45638c97828c1976c06ad092439133d92deaa9338010f66e00d69,400,130,47,1008.0
38b887e407b45638c97828c1976c06ad092439133d92deaa9338010f66e00d69,412,130,47,51.0
38b887e407b45638c97828c1976c06ad092439133d92deaa9338010f66e00d69,417,130,47,1345.0
38b887e407b45638c97828c1976c06ad092439133d92deaa9338010f66e00d69,421,130,47,204.0
38e6e9b38a6bdc614a9a3e5daf370f7e923903f6ce01410f6a2f8ad856fd895c,396,130,47,176.0
38e6e9b38a6bdc614a9a3e5daf370f7e923903f6ce01410f6a2f8ad856fd895c,398,130,47,168.0
38e6e9b38a6bdc614a9a3e5daf370f7e923903f6ce01410f6a2f8ad856fd895c,401,130,47,203.0
38e6e9b38a6bdc614a9a3e5daf370f7e923903f6ce01410f6a2f8ad856fd895c,399,130,47,230.0
38e6e9b38a6bdc614a9a3e5daf370f7e923903f6ce01410f6a2f8ad856fd895c,408,130,47,537.0
38e6e9b38a6bdc614a9a3e5daf370f7e923903f6ce01410f6a2f8ad856fd895c,414,130,47,10988.0
38e6e9b38a6bdc614a9a3e5daf370f7e923903f6ce01410f6a2f8ad856fd895c,414,130,47,163.0
38e6e9b38a6bdc614a9a3e5daf370f7e923903f6ce01410f6a2f8ad856fd895c,419,130,47,150.0
38e6e9b38a6bdc614a9a3e5daf370f7e923903f6ce01410f6a2f8ad856fd895c,422,130,47,3591.0
38e6e9b38a6bdc614a9a3e5daf370f7e923903f6ce01410f6a2f8ad856fd895c,424,130,47,261.0
38e6e9b38a6bdc614a9a3e5daf370f7e923903f6ce01410f6a2f8ad856fd895c,424,130,47,120.0
38e6e9b38a6bdc614a9a3e5daf370f7e923903f6ce01410f6a2f8ad856fd895c,425,130,47,3989.0
38e6e9b38a6bdc614a9a3e5daf370f7e923903f6ce01410f6a2f8ad856fd895c,425,130,47,93.0
393d81d1eeab2da5db8cbc4c8c86b16a48c887628d501cbb427a333f77fa4397,406,130,47,2009.0
393d81d1eeab2da5db8cbc4c8c86b16a48c887628d501cbb427a333f77fa4397,412,130,47,2789.0
393d81d1eeab2da5db8cbc4c8c86b16a48c887628d501cbb427a333f77fa4397,412,130,47,2621.0
393d81d1eeab2da5db8cbc4c8c86b16a48c887628d501cbb427a333f77fa4397,425,130,47,19125.0
3944ef2e98a1a0547ac4dc95c23e160e3323d8152d2868f4ddf69af94d4f4153,410,71,46,399.0
3944ef2e98a1a0547ac4dc95c23e160e3323d8152d2868f4ddf69af94d4f4153,414,71,46,226.0
3ad79de1c7169660001082ac8eb3d14e167d9c9d2a100b3e05d633ea2105e116,405,130,47,1575.0
3ad79de1c7169660001082ac8eb3d14e167d9c9d2a100b3e05d633ea2105e116,406,130,47,236.0
3ad79de1c7169660001082ac8eb3d14e167d9c9d2a100b3e05d633ea2105e116,415,130,47,262.0
3ad79de1c7169660001082ac8eb3d14e167d9c9d2a100b3e05d633ea2105e116,416,130,47,2100.0
3ad79de1c7169660001082ac8eb3d14e167d9c9d2a100b3e05d633ea2105e116,416,130,47,427.0
3ad79de1c7169660001082ac8eb3d14e167d9c9d2a100b3e05d633ea2105e116,423,130,47,376.0
3ad79de1c7169660001082ac8eb3d14e167d9c9d2a100b3e05d633ea2105e116,422,130,47,1186.0
3afdd1b7c34d3faeeb99f84ab35b27309ba533151e7d55a6fe587d075fd3d27a,406,130,47,150803.0
3afdd1b7c34d3faeeb99f84ab35b27309ba533151e7d55a6fe587d075fd3d27a,407,130,47,395.0
3c9039ea0c92c702ab8facd8b13f98f72c52728bc5355a6896859b30a7f1c004,417,130,47,1042.0
3c9039ea0c92c702ab8facd8b13f98f72c52728bc5355a6896859b30a7f1c004,417,130,47,5440.0
3c9039ea0c92c702ab8facd8b13f98f72c52728bc5355a6896859b30a7f1c004,424,130,47,38213.0
3c9039ea0c92c702ab8facd8b13f98f72c52728bc5355a6896859b30a7f1c004,424,130,47,15680.0
3c9039ea0c92c702ab8facd8b13f98f72c52728bc5355a6896859b30a7f1c004,424,130,47,28017.0
3c9039ea0c92c702ab8facd8b13f98f72c52728bc5355a6896859b30a7f1c004,424,130,47,15680.0
3c9039ea0c92c702ab8facd8b13f98f72c52728bc5355a6896859b30a7f1c004,424,130,47,9594.0
3c9039ea0c92c702ab8facd8b13f98f72c52728bc5355a6896859b30a7f1c004,424,130,47,16094.0
3c9039ea0c92c702ab8facd8b13f98f72c52728bc5355a6896859b30a7f1c004,424,130,47,16069.0
3c9039ea0c92c702ab8facd8b13f98f72c52728bc5355a6896859b30a7f1c004,424,130,47,15680.0
3c9039ea0c92c702ab8facd8b13f98f72c52728bc5355a6896859b30a7f1c004,424,130,47,15680.0
3c9039ea0c92c702ab8facd8b13f98f72c52728bc5355a6896859b30a7f1c004,424,130,47,13645.0
3c9039ea0c92c702ab8facd8b13f98f72c52728bc5355a6896859b30a7f1c004,424,130,47,15680.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,395,130,47,248.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,396,130,47,362.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,397,130,47,311.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,398,130,47,2143.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,399,130,47,18117.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,400,130,47,279.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,407,130,47,156.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,409,130,47,6532.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,411,130,47,94.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,411,130,47,84.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,412,130,47,327.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,413,130,47,391.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,417,130,47,98.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,417,130,47,169.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,421,130,47,279.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,419,130,47,2028.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,424,130,47,292.0
3da1a0fe59cfec28b709c3767625a43ad5b4dda50c6027cafddba7e392126555,425,130,47,248.0
3e91bc7d6a3c2a72b56445dbe8aed03a68dea3a2f53c0918084d95965ab1e723,405,130,47,201995.0
3e91bc7d6a3c2a72b56445dbe8aed03a68dea3a2f53c0918084d95965ab1e723,405,130,47,201995.0
3e91bc7d6a3c2a72b56445dbe8aed03a68dea3a2f53c0918084d95965ab1e723,405,130,47,50499.0
3e91bc7d6a3c2a72b56445dbe8aed03a68dea3a2f53c0918084d95965ab1e723,412,130,47,100998.0
3ebbc466f829942af04d5ce211287426a082736ecd5807c9adf20bd940ca361c,400,130,47,68.0
3ebbc466f829942af04d5ce211287426a082736ecd5807c9adf20bd940ca361c,409,130,47,63.0
3ebbc466f829942af04d5ce211287426a082736ecd5807c9adf20bd940ca361c,410,130,47,193.0
3ebbc466f829942af04d5ce211287426a082736ecd5807c9adf20bd940ca361c,413,61,47,173.0
3ebbc466f829942af04d5ce211287426a082736ecd5807c9adf20bd940ca361c,417,130,47,266.0
3ebbc466f829942af04d5ce211287426a082736ecd5807c9adf20bd940ca361c,417,130,47,4258.0
3ebbc466f829942af04d5ce211287426a082736ecd5807c9adf20bd940ca361c,421,130,47,260.0
3ebbc466f829942af04d5ce211287426a082736ecd5807c9adf20bd940ca361c,423,130,47,80.0
3ebbc466f829942af04d5ce211287426a082736ecd5807c9adf20bd940ca361c,421,130,47,29.0
3f2eaaf60d444a30ce5b1852930b53eecab5b7e22ba5231349e569863234c502,410,130,47,406.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,395,130,47,2332.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,400,130,47,2250.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,405,130,47,1859.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,405,130,47,2259.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,409,130,47,30818.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,408,130,47,3080.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,408,130,47,30818.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,409,130,47,1410.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,410,130,47,30818.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,416,130,47,1438.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,419,130,47,8424.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,422,130,47,822.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,420,130,47,1868.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,420,130,47,1438.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,420,130,47,2568.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,420,130,47,4863.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,421,130,47,842.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,423,130,47,2461.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,423,130,47,656.0
3fb0f3d6e0e48d60846d1b42db537ba0e290b5047bcda80f0b0a62cb64b93a7e,425,130,47,1680.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,396,130,47,953.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,397,130,47,1013.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,397,130,47,1495.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,397,130,47,1070.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,397,130,47,781.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,399,130,47,464.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,400,130,47,3303.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,406,130,47,3008.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,405,130,47,416.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,406,130,47,1614.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,408,130,47,1059.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,411,130,47,613.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,415,130,47,961.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,416,130,47,251.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,417,130,47,430.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,418,130,47,57.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,420,130,47,610.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,420,130,47,432.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,423,130,47,822.0
3fb96f119ee566a46b0d3646a4ac87cb08acc6d8192dceacc5b0f0c16f5e4763,424,130,47,882.0
42f397e393810cdec53ec2928d63f373ead515a76326977210bafe79aac1f9ee,396,61,47,686.0
42f397e393810cdec53ec2928d63f373ead515a76326977210bafe79aac1f9ee,398,61,47,819.0
42f397e393810cdec53ec2928d63f373ead515a76326977210bafe79aac1f9ee,400,130,47,666.0
